ImageA,ImageB,SSIM,PCC,MAE,E_dist,C_dist
image_1360_Nucleus.ome.tiff,image_1360_Nucleus.ome_fake_B.png,0.7705,0.2473,0.0579,58.9383,0.2858
image_1676_Nucleus.ome.tiff,image_1676_Nucleus.ome_fake_B.png,0.7117,0.3201,0.0922,82.6340,0.2850
image_1574_Nucleus.ome.tiff,image_1574_Nucleus.ome_fake_B.png,0.0337,0.1362,0.2905,161.9860,0.3723
image_1612_Nucleus.ome.tiff,image_1612_Nucleus.ome_fake_B.png,0.7907,0.2545,0.0603,64.2934,0.3506
image_1320_Nucleus.ome.tiff,image_1320_Nucleus.ome_fake_B.png,0.7528,0.0370,0.0746,72.3467,0.3878
image_1433_Nucleus.ome.tiff,image_1433_Nucleus.ome_fake_B.png,0.6400,0.1683,0.1046,86.4718,0.3448
image_55_Nucleus.ome.tiff,image_55_Nucleus.ome_fake_B.png,0.2684,0.4059,0.1013,402.5047,0.4997
image_950_Nucleus.ome.tiff,image_950_Nucleus.ome_fake_B.png,0.7600,0.3958,0.0615,63.5888,0.3029
image_882_Nucleus.ome.tiff,image_882_Nucleus.ome_fake_B.png,0.6960,0.6244,0.0605,61.6187,0.2630
image_519_Nucleus.ome.tiff,image_519_Nucleus.ome_fake_B.png,0.7193,0.4162,0.0454,46.3703,0.4109
image_1247_Nucleus.ome.tiff,image_1247_Nucleus.ome_fake_B.png,0.6221,0.3067,0.0569,62.4946,0.5514
image_2534_Nucleus.ome.tiff,image_2534_Nucleus.ome_fake_B.png,0.8166,0.4987,0.0301,187.5156,0.4353
image_2110_Nucleus.ome.tiff,image_2110_Nucleus.ome_fake_B.png,0.6137,0.4336,0.0855,121.4105,0.2174
image_2519_Nucleus.ome.tiff,image_2519_Nucleus.ome_fake_B.png,0.8074,0.5121,0.0249,171.6436,0.4410
image_9_Nucleus.ome.tiff,image_9_Nucleus.ome_fake_B.png,0.3426,0.3680,0.0847,221.8145,0.4723
image_635_Nucleus.ome.tiff,image_635_Nucleus.ome_fake_B.png,0.6736,0.4898,0.0679,63.9274,0.3519
image_1060_Nucleus.ome.tiff,image_1060_Nucleus.ome_fake_B.png,0.2756,0.1696,0.3930,207.4442,0.1958
image_350_Nucleus.ome.tiff,image_350_Nucleus.ome_fake_B.png,0.4613,0.3316,0.1301,234.1418,0.4440
image_234_Nucleus.ome.tiff,image_234_Nucleus.ome_fake_B.png,0.3930,0.6346,0.0606,232.3260,0.2892
image_51_Nucleus.ome.tiff,image_51_Nucleus.ome_fake_B.png,0.3504,0.1145,0.0720,152.1676,0.7709
image_1007_Nucleus.ome.tiff,image_1007_Nucleus.ome_fake_B.png,0.7464,0.4094,0.0647,53.1146,0.2270
image_2395_Nucleus.ome.tiff,image_2395_Nucleus.ome_fake_B.png,0.8589,0.7678,0.0271,163.2242,0.2050
image_2448_Nucleus.ome.tiff,image_2448_Nucleus.ome_fake_B.png,0.7775,0.5269,0.0550,252.9037,0.3728
image_1395_Nucleus.ome.tiff,image_1395_Nucleus.ome_fake_B.png,0.6834,0.2869,0.0921,76.8437,0.3059
image_2178_Nucleus.ome.tiff,image_2178_Nucleus.ome_fake_B.png,0.6996,0.5195,0.0613,99.3900,0.1777
image_713_Nucleus.ome.tiff,image_713_Nucleus.ome_fake_B.png,0.7858,0.5490,0.0373,45.5652,0.3449
image_1781_Nucleus.ome.tiff,image_1781_Nucleus.ome_fake_B.png,0.7391,0.3121,0.0485,100.1167,0.2130
image_1613_Nucleus.ome.tiff,image_1613_Nucleus.ome_fake_B.png,0.7519,-0.0441,0.0730,73.1628,0.4858
image_152_Nucleus.ome.tiff,image_152_Nucleus.ome_fake_B.png,0.6617,0.7726,0.0374,172.7533,0.1998
image_2271_Nucleus.ome.tiff,image_2271_Nucleus.ome_fake_B.png,0.6321,0.3149,0.0840,128.7971,0.2392
image_1741_Nucleus.ome.tiff,image_1741_Nucleus.ome_fake_B.png,0.6812,0.3529,0.0677,109.7056,0.2532
image_1618_Nucleus.ome.tiff,image_1618_Nucleus.ome_fake_B.png,0.6658,0.3002,0.0701,69.0765,0.4858
image_2289_Nucleus.ome.tiff,image_2289_Nucleus.ome_fake_B.png,0.6689,0.5808,0.0638,240.2652,0.3017
image_1033_Nucleus.ome.tiff,image_1033_Nucleus.ome_fake_B.png,0.7275,0.5407,0.0469,47.5105,0.3212
image_929_Nucleus.ome.tiff,image_929_Nucleus.ome_fake_B.png,0.1900,0.0945,0.4893,279.1051,0.2340
image_148_Nucleus.ome.tiff,image_148_Nucleus.ome_fake_B.png,0.7428,0.6945,0.0561,257.2040,0.2433
image_555_Nucleus.ome.tiff,image_555_Nucleus.ome_fake_B.png,0.6040,0.4972,0.0665,61.5228,0.3401
image_2161_Nucleus.ome.tiff,image_2161_Nucleus.ome_fake_B.png,0.5533,0.2215,0.0973,146.2837,0.3065
image_760_Nucleus.ome.tiff,image_760_Nucleus.ome_fake_B.png,0.0240,0.0015,0.3336,184.5203,0.4032
image_2173_Nucleus.ome.tiff,image_2173_Nucleus.ome_fake_B.png,0.6712,0.2465,0.0685,126.1899,0.2784
image_688_Nucleus.ome.tiff,image_688_Nucleus.ome_fake_B.png,0.7906,0.2672,0.0589,65.7806,0.3368
image_602_Nucleus.ome.tiff,image_602_Nucleus.ome_fake_B.png,0.7632,0.6218,0.0598,44.4676,0.1693
image_502_Nucleus.ome.tiff,image_502_Nucleus.ome_fake_B.png,0.8106,0.5838,0.0546,51.1602,0.1746
image_952_Nucleus.ome.tiff,image_952_Nucleus.ome_fake_B.png,0.1476,0.1607,0.1549,95.3493,0.3629
image_2413_Nucleus.ome.tiff,image_2413_Nucleus.ome_fake_B.png,0.8148,0.6726,0.0355,192.1927,0.2796
image_2393_Nucleus.ome.tiff,image_2393_Nucleus.ome_fake_B.png,0.2625,0.6041,0.0407,148.8492,0.3999
image_2440_Nucleus.ome.tiff,image_2440_Nucleus.ome_fake_B.png,0.6889,0.5245,0.0750,278.5647,0.3360
image_1261_Nucleus.ome.tiff,image_1261_Nucleus.ome_fake_B.png,0.6922,-0.0426,0.0967,81.5563,0.4356
image_847_Nucleus.ome.tiff,image_847_Nucleus.ome_fake_B.png,0.6325,0.2357,0.0988,86.3636,0.2621
image_1991_Nucleus.ome.tiff,image_1991_Nucleus.ome_fake_B.png,0.5977,0.1320,0.0872,137.8459,0.3185
image_444_Nucleus.ome.tiff,image_444_Nucleus.ome_fake_B.png,0.6533,0.3738,0.0619,55.8803,0.4025
image_353_Nucleus.ome.tiff,image_353_Nucleus.ome_fake_B.png,0.5358,0.4369,0.0963,177.3722,0.3770
image_1581_Nucleus.ome.tiff,image_1581_Nucleus.ome_fake_B.png,0.1831,0.0814,0.5340,301.3517,0.2341
image_986_Nucleus.ome.tiff,image_986_Nucleus.ome_fake_B.png,0.7153,0.5231,0.0499,51.9239,0.3366
image_1208_Nucleus.ome.tiff,image_1208_Nucleus.ome_fake_B.png,0.5948,-0.1027,0.0973,75.5979,0.5745
image_79_Nucleus.ome.tiff,image_79_Nucleus.ome_fake_B.png,0.4666,0.5936,0.0688,101.9581,0.2808
image_729_Nucleus.ome.tiff,image_729_Nucleus.ome_fake_B.png,0.6320,0.4378,0.0499,52.4746,0.4327
image_251_Nucleus.ome.tiff,image_251_Nucleus.ome_fake_B.png,0.5340,0.3691,0.0961,356.7992,0.4527
image_966_Nucleus.ome.tiff,image_966_Nucleus.ome_fake_B.png,0.6801,0.0942,0.0902,65.1287,0.3187
image_641_Nucleus.ome.tiff,image_641_Nucleus.ome_fake_B.png,0.7935,0.6037,0.0566,51.0903,0.1945
image_1744_Nucleus.ome.tiff,image_1744_Nucleus.ome_fake_B.png,0.5220,0.2878,0.1076,145.4373,0.2482
image_2003_Nucleus.ome.tiff,image_2003_Nucleus.ome_fake_B.png,0.4106,0.6458,0.1265,141.8653,0.1550
image_585_Nucleus.ome.tiff,image_585_Nucleus.ome_fake_B.png,0.7195,0.5627,0.0457,45.9433,0.2962
image_1788_Nucleus.ome.tiff,image_1788_Nucleus.ome_fake_B.png,0.6786,0.4835,0.0577,97.9106,0.1658
image_285_Nucleus.ome.tiff,image_285_Nucleus.ome_fake_B.png,0.4362,0.4412,0.0514,120.2886,0.4890
image_692_Nucleus.ome.tiff,image_692_Nucleus.ome_fake_B.png,0.6861,0.1949,0.0628,65.7189,0.5723
image_745_Nucleus.ome.tiff,image_745_Nucleus.ome_fake_B.png,0.6870,0.3932,0.0564,59.5933,0.4321
image_1793_Nucleus.ome.tiff,image_1793_Nucleus.ome_fake_B.png,0.6741,0.3426,0.0647,115.5636,0.2410
image_1035_Nucleus.ome.tiff,image_1035_Nucleus.ome_fake_B.png,0.7828,0.1421,0.0635,60.3525,0.3204
image_2505_Nucleus.ome.tiff,image_2505_Nucleus.ome_fake_B.png,0.7733,0.4313,0.0332,203.5399,0.5036
image_2565_Nucleus.ome.tiff,image_2565_Nucleus.ome_fake_B.png,0.7934,0.5518,0.0327,194.9087,0.4007
image_1277_Nucleus.ome.tiff,image_1277_Nucleus.ome_fake_B.png,0.7232,0.4082,0.0511,51.1841,0.3987
image_1427_Nucleus.ome.tiff,image_1427_Nucleus.ome_fake_B.png,0.7477,0.2734,0.0664,62.1086,0.3287
image_271_Nucleus.ome.tiff,image_271_Nucleus.ome_fake_B.png,0.6827,0.4255,0.0735,150.7548,0.3499
image_1289_Nucleus.ome.tiff,image_1289_Nucleus.ome_fake_B.png,0.5957,0.0962,0.1286,104.5111,0.2731
image_2400_Nucleus.ome.tiff,image_2400_Nucleus.ome_fake_B.png,0.8270,0.6065,0.0348,181.2489,0.3288
image_1437_Nucleus.ome.tiff,image_1437_Nucleus.ome_fake_B.png,0.7291,0.1853,0.0782,76.8584,0.3643
image_1167_Nucleus.ome.tiff,image_1167_Nucleus.ome_fake_B.png,0.2080,0.2113,0.1139,70.7981,0.3750
image_1694_Nucleus.ome.tiff,image_1694_Nucleus.ome_fake_B.png,0.7808,0.5121,0.0569,53.3743,0.1960
image_130_Nucleus.ome.tiff,image_130_Nucleus.ome_fake_B.png,0.7595,0.5791,0.0568,251.9612,0.3298
image_330_Nucleus.ome.tiff,image_330_Nucleus.ome_fake_B.png,0.8713,0.8185,0.0187,72.5322,0.1631
image_2107_Nucleus.ome.tiff,image_2107_Nucleus.ome_fake_B.png,0.6708,0.3131,0.0642,116.8606,0.2264
image_322_Nucleus.ome.tiff,image_322_Nucleus.ome_fake_B.png,0.2436,0.0736,0.0781,161.4104,0.8073
image_914_Nucleus.ome.tiff,image_914_Nucleus.ome_fake_B.png,0.6695,-0.0710,0.1065,87.3076,0.4583
image_1182_Nucleus.ome.tiff,image_1182_Nucleus.ome_fake_B.png,0.5066,0.1833,0.1593,124.9177,0.3898
image_170_Nucleus.ome.tiff,image_170_Nucleus.ome_fake_B.png,0.4713,0.6006,0.0806,293.1685,0.3200
image_2259_Nucleus.ome.tiff,image_2259_Nucleus.ome_fake_B.png,0.6436,0.4220,0.0688,122.5682,0.2001
image_1486_Nucleus.ome.tiff,image_1486_Nucleus.ome_fake_B.png,0.6802,0.2433,0.1079,91.8287,0.3408
image_1927_Nucleus.ome.tiff,image_1927_Nucleus.ome_fake_B.png,0.6525,0.3510,0.0682,113.3775,0.2429
image_1549_Nucleus.ome.tiff,image_1549_Nucleus.ome_fake_B.png,0.0448,0.0993,0.2370,129.4979,0.4380
image_1464_Nucleus.ome.tiff,image_1464_Nucleus.ome_fake_B.png,0.6758,0.2709,0.0856,72.3315,0.2737
image_1308_Nucleus.ome.tiff,image_1308_Nucleus.ome_fake_B.png,0.6807,0.0441,0.1024,88.9776,0.3822
image_584_Nucleus.ome.tiff,image_584_Nucleus.ome_fake_B.png,0.6888,0.1268,0.0635,68.1216,0.6251
image_1982_Nucleus.ome.tiff,image_1982_Nucleus.ome_fake_B.png,0.5165,0.4595,0.0901,119.6476,0.1740
image_1072_Nucleus.ome.tiff,image_1072_Nucleus.ome_fake_B.png,0.7879,0.3266,0.0603,63.4003,0.2828
image_159_Nucleus.ome.tiff,image_159_Nucleus.ome_fake_B.png,0.5822,0.7624,0.0656,238.6288,0.1763
image_2348_Nucleus.ome.tiff,image_2348_Nucleus.ome_fake_B.png,0.8542,0.6187,0.0321,190.9467,0.3323
image_1564_Nucleus.ome.tiff,image_1564_Nucleus.ome_fake_B.png,0.1731,0.0741,0.5192,293.7378,0.2303
image_776_Nucleus.ome.tiff,image_776_Nucleus.ome_fake_B.png,0.3269,0.0520,0.0891,59.6052,0.4858
image_1577_Nucleus.ome.tiff,image_1577_Nucleus.ome_fake_B.png,0.6500,0.5128,0.0584,52.8762,0.3425
image_2315_Nucleus.ome.tiff,image_2315_Nucleus.ome_fake_B.png,0.5185,0.1963,0.0716,222.3534,0.3806
image_2225_Nucleus.ome.tiff,image_2225_Nucleus.ome_fake_B.png,0.5948,0.4620,0.0812,118.1670,0.1935
image_617_Nucleus.ome.tiff,image_617_Nucleus.ome_fake_B.png,0.6931,0.1135,0.0900,74.3463,0.3449
image_2365_Nucleus.ome.tiff,image_2365_Nucleus.ome_fake_B.png,0.8284,0.6953,0.0286,157.7123,0.2631
image_2143_Nucleus.ome.tiff,image_2143_Nucleus.ome_fake_B.png,0.5459,0.4279,0.0948,137.6846,0.2160
image_2195_Nucleus.ome.tiff,image_2195_Nucleus.ome_fake_B.png,0.7188,0.3388,0.0597,106.4983,0.2351
image_925_Nucleus.ome.tiff,image_925_Nucleus.ome_fake_B.png,0.5807,0.2704,0.1523,89.1192,0.1727
image_381_Nucleus.ome.tiff,image_381_Nucleus.ome_fake_B.png,0.7056,0.6433,0.0359,107.6249,0.3230
image_1561_Nucleus.ome.tiff,image_1561_Nucleus.ome_fake_B.png,0.7358,0.2151,0.0703,68.8418,0.2667
image_1450_Nucleus.ome.tiff,image_1450_Nucleus.ome_fake_B.png,0.1159,0.2007,0.1474,84.6628,0.4334
image_2421_Nucleus.ome.tiff,image_2421_Nucleus.ome_fake_B.png,0.8264,0.6047,0.0266,187.0933,0.3631
image_2391_Nucleus.ome.tiff,image_2391_Nucleus.ome_fake_B.png,0.8228,0.6382,0.0377,192.5749,0.2958
image_2340_Nucleus.ome.tiff,image_2340_Nucleus.ome_fake_B.png,0.4439,0.4888,0.0395,193.4656,0.4947
image_335_Nucleus.ome.tiff,image_335_Nucleus.ome_fake_B.png,0.5117,0.3242,0.0420,118.5037,0.6234
image_919_Nucleus.ome.tiff,image_919_Nucleus.ome_fake_B.png,0.6782,0.2245,0.0626,63.5165,0.5298
image_690_Nucleus.ome.tiff,image_690_Nucleus.ome_fake_B.png,0.7839,0.3036,0.0586,51.9136,0.2726
image_2253_Nucleus.ome.tiff,image_2253_Nucleus.ome_fake_B.png,0.4746,0.3069,0.1009,134.4139,0.2668
image_403_Nucleus.ome.tiff,image_403_Nucleus.ome_fake_B.png,0.5232,0.1563,0.1402,251.6070,0.4720
image_916_Nucleus.ome.tiff,image_916_Nucleus.ome_fake_B.png,0.6619,0.2878,0.0745,71.4865,0.4846
image_2538_Nucleus.ome.tiff,image_2538_Nucleus.ome_fake_B.png,0.7989,0.6559,0.0287,156.1666,0.3035
image_1074_Nucleus.ome.tiff,image_1074_Nucleus.ome_fake_B.png,0.6226,0.3349,0.1018,75.3057,0.2222
image_86_Nucleus.ome.tiff,image_86_Nucleus.ome_fake_B.png,0.5571,0.4033,0.0676,124.6833,0.4166
image_1386_Nucleus.ome.tiff,image_1386_Nucleus.ome_fake_B.png,0.6428,0.5245,0.0701,66.7078,0.3452
image_1318_Nucleus.ome.tiff,image_1318_Nucleus.ome_fake_B.png,0.8331,0.6823,0.0256,34.7736,0.2384
image_1923_Nucleus.ome.tiff,image_1923_Nucleus.ome_fake_B.png,0.5955,0.3441,0.0853,129.5772,0.2792
image_984_Nucleus.ome.tiff,image_984_Nucleus.ome_fake_B.png,0.5853,0.0768,0.0525,49.4793,0.4584
image_1136_Nucleus.ome.tiff,image_1136_Nucleus.ome_fake_B.png,0.5275,0.1906,0.1515,125.4526,0.3489
image_1183_Nucleus.ome.tiff,image_1183_Nucleus.ome_fake_B.png,0.7747,0.5887,0.0567,43.6920,0.1968
image_1537_Nucleus.ome.tiff,image_1537_Nucleus.ome_fake_B.png,0.5607,-0.0613,0.0944,77.7994,0.6641
image_1937_Nucleus.ome.tiff,image_1937_Nucleus.ome_fake_B.png,0.5693,0.4819,0.0888,131.7571,0.1741
image_968_Nucleus.ome.tiff,image_968_Nucleus.ome_fake_B.png,0.7508,0.3439,0.0832,73.9833,0.2197
image_2050_Nucleus.ome.tiff,image_2050_Nucleus.ome_fake_B.png,0.4777,0.2572,0.1142,154.5889,0.3266
image_2462_Nucleus.ome.tiff,image_2462_Nucleus.ome_fake_B.png,0.8776,0.5619,0.0275,180.7303,0.3941
image_2202_Nucleus.ome.tiff,image_2202_Nucleus.ome_fake_B.png,0.7151,0.4106,0.0535,95.6938,0.2263
image_224_Nucleus.ome.tiff,image_224_Nucleus.ome_fake_B.png,0.5742,0.5516,0.0928,339.7693,0.2989
image_501_Nucleus.ome.tiff,image_501_Nucleus.ome_fake_B.png,0.4942,-0.0673,0.1633,126.5675,0.4013
image_2154_Nucleus.ome.tiff,image_2154_Nucleus.ome_fake_B.png,0.6686,0.4945,0.0595,107.1919,0.1818
image_2040_Nucleus.ome.tiff,image_2040_Nucleus.ome_fake_B.png,0.6247,0.4071,0.0718,126.5692,0.2168
image_2368_Nucleus.ome.tiff,image_2368_Nucleus.ome_fake_B.png,0.8150,0.5580,0.0345,193.8012,0.3860
image_2101_Nucleus.ome.tiff,image_2101_Nucleus.ome_fake_B.png,0.6926,0.3684,0.0590,107.3812,0.1950
image_679_Nucleus.ome.tiff,image_679_Nucleus.ome_fake_B.png,0.1825,0.1282,0.1106,66.6941,0.4747
image_1617_Nucleus.ome.tiff,image_1617_Nucleus.ome_fake_B.png,0.7260,0.4670,0.0530,57.6270,0.3879
image_766_Nucleus.ome.tiff,image_766_Nucleus.ome_fake_B.png,0.0333,-0.0436,0.2993,167.5453,0.3965
image_1603_Nucleus.ome.tiff,image_1603_Nucleus.ome_fake_B.png,0.7585,0.1700,0.0758,75.9201,0.3178
image_1420_Nucleus.ome.tiff,image_1420_Nucleus.ome_fake_B.png,0.2026,-0.0479,0.3800,217.5325,0.2528
image_1896_Nucleus.ome.tiff,image_1896_Nucleus.ome_fake_B.png,0.6090,0.1657,0.0884,142.3698,0.3075
image_1569_Nucleus.ome.tiff,image_1569_Nucleus.ome_fake_B.png,0.0410,-0.0162,0.2539,143.1496,0.4095
image_1029_Nucleus.ome.tiff,image_1029_Nucleus.ome_fake_B.png,0.7183,0.2914,0.0582,62.6686,0.5132
image_511_Nucleus.ome.tiff,image_511_Nucleus.ome_fake_B.png,0.8144,0.6350,0.0461,45.1589,0.1858
image_771_Nucleus.ome.tiff,image_771_Nucleus.ome_fake_B.png,0.7997,0.6654,0.0549,52.3184,0.1459
image_611_Nucleus.ome.tiff,image_611_Nucleus.ome_fake_B.png,0.7231,0.4608,0.0858,61.2609,0.1378
image_1251_Nucleus.ome.tiff,image_1251_Nucleus.ome_fake_B.png,0.7992,0.4101,0.0512,53.2675,0.2534
image_361_Nucleus.ome.tiff,image_361_Nucleus.ome_fake_B.png,0.6764,0.2713,0.0830,183.1326,0.4298
image_1344_Nucleus.ome.tiff,image_1344_Nucleus.ome_fake_B.png,0.8152,0.1372,0.0619,68.0760,0.3861
image_1499_Nucleus.ome.tiff,image_1499_Nucleus.ome_fake_B.png,0.7569,0.5298,0.0436,47.9372,0.3346
image_901_Nucleus.ome.tiff,image_901_Nucleus.ome_fake_B.png,0.7369,0.2565,0.0497,57.1620,0.5295
image_876_Nucleus.ome.tiff,image_876_Nucleus.ome_fake_B.png,0.6855,0.5973,0.0739,73.5448,0.2698
image_1307_Nucleus.ome.tiff,image_1307_Nucleus.ome_fake_B.png,0.8119,0.6089,0.0496,52.2909,0.1777
image_2398_Nucleus.ome.tiff,image_2398_Nucleus.ome_fake_B.png,0.8468,0.5379,0.0325,195.1018,0.4100
image_1856_Nucleus.ome.tiff,image_1856_Nucleus.ome_fake_B.png,0.6339,0.5361,0.0681,102.3535,0.1826
image_1606_Nucleus.ome.tiff,image_1606_Nucleus.ome_fake_B.png,0.6798,0.1030,0.0599,64.1500,0.6830
image_978_Nucleus.ome.tiff,image_978_Nucleus.ome_fake_B.png,0.8341,0.0186,0.0555,69.0475,0.3960
image_19_Nucleus.ome.tiff,image_19_Nucleus.ome_fake_B.png,0.5211,0.3540,0.0492,172.6111,0.4756
image_1518_Nucleus.ome.tiff,image_1518_Nucleus.ome_fake_B.png,0.1691,0.2501,0.5231,272.7939,0.2265
image_779_Nucleus.ome.tiff,image_779_Nucleus.ome_fake_B.png,0.8047,0.5361,0.0537,56.0118,0.2300
image_650_Nucleus.ome.tiff,image_650_Nucleus.ome_fake_B.png,0.6443,0.1510,0.0967,81.6874,0.2686
image_682_Nucleus.ome.tiff,image_682_Nucleus.ome_fake_B.png,0.7240,0.3260,0.0526,58.1436,0.4467
image_892_Nucleus.ome.tiff,image_892_Nucleus.ome_fake_B.png,0.5253,0.0605,0.1825,151.5703,0.2616
image_1731_Nucleus.ome.tiff,image_1731_Nucleus.ome_fake_B.png,0.5921,0.3211,0.0909,131.2747,0.2234
image_1152_Nucleus.ome.tiff,image_1152_Nucleus.ome_fake_B.png,0.7051,0.6223,0.0512,52.7813,0.2685
image_6_Nucleus.ome.tiff,image_6_Nucleus.ome_fake_B.png,0.4839,0.2380,0.0622,210.0780,0.5255
image_1663_Nucleus.ome.tiff,image_1663_Nucleus.ome_fake_B.png,0.6547,0.1273,0.0818,80.5610,0.6061
image_1423_Nucleus.ome.tiff,image_1423_Nucleus.ome_fake_B.png,0.7856,0.6049,0.0353,39.6900,0.2816
image_1709_Nucleus.ome.tiff,image_1709_Nucleus.ome_fake_B.png,0.5436,0.3305,0.0870,130.1105,0.2595
image_1674_Nucleus.ome.tiff,image_1674_Nucleus.ome_fake_B.png,0.5953,0.0234,0.0553,53.7924,0.5791
image_140_Nucleus.ome.tiff,image_140_Nucleus.ome_fake_B.png,0.6369,0.4592,0.1064,364.1830,0.3422
image_1299_Nucleus.ome.tiff,image_1299_Nucleus.ome_fake_B.png,0.4954,0.0125,0.0605,52.1356,0.4883
image_903_Nucleus.ome.tiff,image_903_Nucleus.ome_fake_B.png,0.4741,-0.0607,0.1395,114.3738,0.6875
image_413_Nucleus.ome.tiff,image_413_Nucleus.ome_fake_B.png,0.3931,-0.0421,0.0954,77.9800,0.6012
image_275_Nucleus.ome.tiff,image_275_Nucleus.ome_fake_B.png,0.3694,0.4423,0.0532,125.5610,0.4874
image_1428_Nucleus.ome.tiff,image_1428_Nucleus.ome_fake_B.png,0.8044,0.4180,0.0499,51.7899,0.2023
image_173_Nucleus.ome.tiff,image_173_Nucleus.ome_fake_B.png,0.8627,0.7995,0.0246,140.9263,0.1739
image_2514_Nucleus.ome.tiff,image_2514_Nucleus.ome_fake_B.png,0.5969,0.4427,0.0444,194.5949,0.5069
image_890_Nucleus.ome.tiff,image_890_Nucleus.ome_fake_B.png,0.7113,0.6296,0.0840,57.9159,0.1540
image_1241_Nucleus.ome.tiff,image_1241_Nucleus.ome_fake_B.png,0.7047,0.3692,0.0924,79.0015,0.2523
image_2566_Nucleus.ome.tiff,image_2566_Nucleus.ome_fake_B.png,0.8251,0.5065,0.0322,188.0298,0.4348
image_1878_Nucleus.ome.tiff,image_1878_Nucleus.ome_fake_B.png,0.7525,0.6156,0.0447,85.8992,0.1728
