ImageA,ImageB,SSIM,PCC,MAE,E_dist,C_dist
image_1110_Mitochondria.ome.tiff,image_1110_Mitochondria.ome_fake_B.png,0.0849,-0.0546,0.2011,118.9574,0.3406
image_301_Mitochondria.ome.tiff,image_301_Mitochondria.ome_fake_B.png,0.5205,-0.0943,0.0954,160.3758,0.4222
image_1618_Mitochondria.ome.tiff,image_1618_Mitochondria.ome_fake_B.png,0.5460,0.2301,0.0700,60.6433,0.4472
image_1004_Mitochondria.ome.tiff,image_1004_Mitochondria.ome_fake_B.png,0.4916,0.1315,0.0871,64.9332,0.3927
image_1011_Mitochondria.ome.tiff,image_1011_Mitochondria.ome_fake_B.png,0.6938,0.2807,0.0437,46.0554,0.4617
image_498_Mitochondria.ome.tiff,image_498_Mitochondria.ome_fake_B.png,0.5451,0.2235,0.0784,50.6045,0.3054
image_905_Mitochondria.ome.tiff,image_905_Mitochondria.ome_fake_B.png,0.6124,0.4431,0.0716,63.6195,0.3046
image_2289_Mitochondria.ome.tiff,image_2289_Mitochondria.ome_fake_B.png,0.5563,0.4098,0.0654,219.8750,0.3747
image_173_Mitochondria.ome.tiff,image_173_Mitochondria.ome_fake_B.png,0.8468,0.5834,0.0272,153.3665,0.3328
image_304_Mitochondria.ome.tiff,image_304_Mitochondria.ome_fake_B.png,0.5181,0.1688,0.0939,158.0782,0.3372
image_1377_Mitochondria.ome.tiff,image_1377_Mitochondria.ome_fake_B.png,0.7506,0.3400,0.0337,40.2975,0.4625
image_1365_Mitochondria.ome.tiff,image_1365_Mitochondria.ome_fake_B.png,0.6578,0.2245,0.0484,48.9995,0.4773
image_2293_Mitochondria.ome.tiff,image_2293_Mitochondria.ome_fake_B.png,0.5736,0.3588,0.0541,182.1659,0.4087
image_174_Mitochondria.ome.tiff,image_174_Mitochondria.ome_fake_B.png,0.5642,0.4728,0.0632,218.8694,0.3018
image_999_Mitochondria.ome.tiff,image_999_Mitochondria.ome_fake_B.png,0.6169,0.3113,0.0579,55.4717,0.4276
image_1555_Mitochondria.ome.tiff,image_1555_Mitochondria.ome_fake_B.png,0.8041,0.4814,0.0343,39.3517,0.3031
image_794_Mitochondria.ome.tiff,image_794_Mitochondria.ome_fake_B.png,0.5918,0.3331,0.0484,43.9988,0.4281
image_1163_Mitochondria.ome.tiff,image_1163_Mitochondria.ome_fake_B.png,0.0604,0.0423,0.2595,148.8762,0.3148
image_1020_Mitochondria.ome.tiff,image_1020_Mitochondria.ome_fake_B.png,0.5245,0.0709,0.0994,76.1759,0.4184
image_585_Mitochondria.ome.tiff,image_585_Mitochondria.ome_fake_B.png,0.5787,0.2572,0.0555,49.9984,0.4324
image_2399_Mitochondria.ome.tiff,image_2399_Mitochondria.ome_fake_B.png,0.8204,0.7494,0.0251,129.4928,0.2088
image_933_Mitochondria.ome.tiff,image_933_Mitochondria.ome_fake_B.png,0.1039,0.1666,0.4020,211.5447,0.2381
image_368_Mitochondria.ome.tiff,image_368_Mitochondria.ome_fake_B.png,0.5996,0.5624,0.0477,97.2591,0.3107
image_1626_Mitochondria.ome.tiff,image_1626_Mitochondria.ome_fake_B.png,0.6446,0.2501,0.0484,48.3667,0.4804
image_1501_Mitochondria.ome.tiff,image_1501_Mitochondria.ome_fake_B.png,0.6812,0.4809,0.0489,45.3865,0.2665
image_1367_Mitochondria.ome.tiff,image_1367_Mitochondria.ome_fake_B.png,0.7780,0.5653,0.0303,36.2771,0.3032
image_583_Mitochondria.ome.tiff,image_583_Mitochondria.ome_fake_B.png,0.8081,0.4785,0.0325,35.5499,0.2685
image_1103_Mitochondria.ome.tiff,image_1103_Mitochondria.ome_fake_B.png,0.1216,0.0276,0.1498,90.1648,0.3362
image_2365_Mitochondria.ome.tiff,image_2365_Mitochondria.ome_fake_B.png,0.8056,0.6622,0.0301,148.1467,0.2721
image_907_Mitochondria.ome.tiff,image_907_Mitochondria.ome_fake_B.png,0.6355,0.2651,0.0562,53.5625,0.4160
image_2363_Mitochondria.ome.tiff,image_2363_Mitochondria.ome_fake_B.png,0.8136,0.4705,0.0243,152.6913,0.4463
image_436_Mitochondria.ome.tiff,image_436_Mitochondria.ome_fake_B.png,0.6406,0.4824,0.0664,59.9660,0.2855
image_2451_Mitochondria.ome.tiff,image_2451_Mitochondria.ome_fake_B.png,0.5315,0.2722,0.0728,239.2249,0.4838
image_2444_Mitochondria.ome.tiff,image_2444_Mitochondria.ome_fake_B.png,0.7562,0.3573,0.0358,181.1518,0.5287
image_1140_Mitochondria.ome.tiff,image_1140_Mitochondria.ome_fake_B.png,0.0700,-0.0028,0.2118,122.1381,0.3276
image_703_Mitochondria.ome.tiff,image_703_Mitochondria.ome_fake_B.png,0.7118,0.5182,0.0430,45.8001,0.3218
image_1609_Mitochondria.ome.tiff,image_1609_Mitochondria.ome_fake_B.png,0.6668,0.4662,0.0559,54.7223,0.3106
image_1046_Mitochondria.ome.tiff,image_1046_Mitochondria.ome_fake_B.png,0.7605,0.3055,0.0365,43.7106,0.4870
image_1085_Mitochondria.ome.tiff,image_1085_Mitochondria.ome_fake_B.png,0.7417,0.5695,0.0408,46.6305,0.3059
image_58_Mitochondria.ome.tiff,image_58_Mitochondria.ome_fake_B.png,0.4242,0.2749,0.0979,329.6198,0.5008
image_1376_Mitochondria.ome.tiff,image_1376_Mitochondria.ome_fake_B.png,0.6671,0.1882,0.0545,53.0823,0.4523
image_2421_Mitochondria.ome.tiff,image_2421_Mitochondria.ome_fake_B.png,0.7943,0.7832,0.0235,134.8720,0.1902
image_565_Mitochondria.ome.tiff,image_565_Mitochondria.ome_fake_B.png,0.6823,0.3546,0.0430,47.6894,0.4586
image_849_Mitochondria.ome.tiff,image_849_Mitochondria.ome_fake_B.png,0.4936,0.2608,0.0739,62.5086,0.4363
image_351_Mitochondria.ome.tiff,image_351_Mitochondria.ome_fake_B.png,0.2918,0.2010,0.1744,262.5337,0.3029
image_2328_Mitochondria.ome.tiff,image_2328_Mitochondria.ome_fake_B.png,0.8000,0.6453,0.0300,153.1205,0.2941
image_1039_Mitochondria.ome.tiff,image_1039_Mitochondria.ome_fake_B.png,0.5205,0.1320,0.0572,49.7773,0.5318
image_1437_Mitochondria.ome.tiff,image_1437_Mitochondria.ome_fake_B.png,0.6090,0.2860,0.0617,51.0130,0.3229
image_1152_Mitochondria.ome.tiff,image_1152_Mitochondria.ome_fake_B.png,0.6805,0.2626,0.0442,44.9926,0.4563
image_1055_Mitochondria.ome.tiff,image_1055_Mitochondria.ome_fake_B.png,0.6578,0.5051,0.0717,64.2999,0.2663
image_934_Mitochondria.ome.tiff,image_934_Mitochondria.ome_fake_B.png,0.6256,0.0834,0.0597,58.5636,0.5836
image_1396_Mitochondria.ome.tiff,image_1396_Mitochondria.ome_fake_B.png,0.6272,0.4639,0.0591,52.9842,0.2840
image_1297_Mitochondria.ome.tiff,image_1297_Mitochondria.ome_fake_B.png,0.6268,0.1278,0.0587,49.8234,0.3924
image_1382_Mitochondria.ome.tiff,image_1382_Mitochondria.ome_fake_B.png,0.6995,0.4131,0.0428,44.4558,0.3652
image_964_Mitochondria.ome.tiff,image_964_Mitochondria.ome_fake_B.png,0.6223,0.2450,0.0536,50.9168,0.4624
image_381_Mitochondria.ome.tiff,image_381_Mitochondria.ome_fake_B.png,0.8088,0.6835,0.0249,66.9328,0.2376
image_773_Mitochondria.ome.tiff,image_773_Mitochondria.ome_fake_B.png,0.7368,0.2905,0.0459,49.1798,0.4327
image_1054_Mitochondria.ome.tiff,image_1054_Mitochondria.ome_fake_B.png,0.6264,0.1621,0.0580,55.8519,0.5140
image_1068_Mitochondria.ome.tiff,image_1068_Mitochondria.ome_fake_B.png,0.8162,0.4266,0.0292,35.4613,0.3555
image_1569_Mitochondria.ome.tiff,image_1569_Mitochondria.ome_fake_B.png,0.5848,0.2460,0.0462,40.5846,0.3345
image_2312_Mitochondria.ome.tiff,image_2312_Mitochondria.ome_fake_B.png,0.6989,0.3722,0.0613,229.8398,0.4190
image_2318_Mitochondria.ome.tiff,image_2318_Mitochondria.ome_fake_B.png,0.7011,0.4644,0.0460,184.1672,0.3762
image_531_Mitochondria.ome.tiff,image_531_Mitochondria.ome_fake_B.png,0.6903,0.3016,0.0439,45.2435,0.4338
image_1482_Mitochondria.ome.tiff,image_1482_Mitochondria.ome_fake_B.png,0.5930,0.2324,0.0606,54.5611,0.4350
image_1552_Mitochondria.ome.tiff,image_1552_Mitochondria.ome_fake_B.png,0.6957,0.3637,0.0442,43.7429,0.3464
image_307_Mitochondria.ome.tiff,image_307_Mitochondria.ome_fake_B.png,0.5045,-0.0964,0.1070,169.8575,0.3720
image_837_Mitochondria.ome.tiff,image_837_Mitochondria.ome_fake_B.png,0.6587,0.3441,0.0472,47.8350,0.4232
image_545_Mitochondria.ome.tiff,image_545_Mitochondria.ome_fake_B.png,0.6877,0.4760,0.0663,64.8579,0.2928
image_2341_Mitochondria.ome.tiff,image_2341_Mitochondria.ome_fake_B.png,0.7277,0.4563,0.0292,171.3037,0.4648
image_1135_Mitochondria.ome.tiff,image_1135_Mitochondria.ome_fake_B.png,0.6609,0.5354,0.0424,42.6778,0.2957
image_1230_Mitochondria.ome.tiff,image_1230_Mitochondria.ome_fake_B.png,0.0841,-0.0042,0.1938,112.2587,0.3252
image_843_Mitochondria.ome.tiff,image_843_Mitochondria.ome_fake_B.png,0.6995,0.3739,0.0483,47.4781,0.3595
image_692_Mitochondria.ome.tiff,image_692_Mitochondria.ome_fake_B.png,0.5437,0.3347,0.0696,60.1664,0.3794
image_1066_Mitochondria.ome.tiff,image_1066_Mitochondria.ome_fake_B.png,0.5432,0.4318,0.0582,51.8465,0.3404
image_1550_Mitochondria.ome.tiff,image_1550_Mitochondria.ome_fake_B.png,0.6420,-0.0267,0.0556,43.3416,0.3232
image_1191_Mitochondria.ome.tiff,image_1191_Mitochondria.ome_fake_B.png,0.6118,0.3046,0.0634,56.1481,0.3698
image_1341_Mitochondria.ome.tiff,image_1341_Mitochondria.ome_fake_B.png,0.6194,0.2574,0.0606,55.6799,0.3956
