ImageA,ImageB,SSIM,PCC,MAE,E_dist,C_dist
image_296_Mitochondria.ome.tiff,image_296_Mitochondria.ome_fake_B.png,0.8090,0.4622,0.0398,110.8183,0.3846
image_812_Mitochondria.ome.tiff,image_812_Mitochondria.ome_fake_B.png,0.7336,0.5212,0.0448,48.8691,0.3195
image_575_Mitochondria.ome.tiff,image_575_Mitochondria.ome_fake_B.png,0.6700,0.4022,0.0482,48.1256,0.3574
image_277_Mitochondria.ome.tiff,image_277_Mitochondria.ome_fake_B.png,0.8765,0.7357,0.0195,69.9762,0.1969
image_29_Mitochondria.ome.tiff,image_29_Mitochondria.ome_fake_B.png,0.4455,0.0872,0.0796,260.5057,0.7126
image_1358_Mitochondria.ome.tiff,image_1358_Mitochondria.ome_fake_B.png,0.5584,0.3083,0.0920,72.9868,0.4025
image_138_Mitochondria.ome.tiff,image_138_Mitochondria.ome_fake_B.png,0.7246,0.5703,0.0501,201.8593,0.2949
image_192_Mitochondria.ome.tiff,image_192_Mitochondria.ome_fake_B.png,0.5405,0.4525,0.0649,211.0952,0.2838
image_474_Mitochondria.ome.tiff,image_474_Mitochondria.ome_fake_B.png,0.6923,0.2813,0.0552,54.4892,0.3968
image_374_Mitochondria.ome.tiff,image_374_Mitochondria.ome_fake_B.png,0.8203,0.4820,0.0263,89.2696,0.3975
image_1026_Mitochondria.ome.tiff,image_1026_Mitochondria.ome_fake_B.png,0.6105,0.3231,0.0552,49.3390,0.3766
image_1165_Mitochondria.ome.tiff,image_1165_Mitochondria.ome_fake_B.png,0.5745,0.2988,0.0735,61.7521,0.3723
image_892_Mitochondria.ome.tiff,image_892_Mitochondria.ome_fake_B.png,0.4278,0.0468,0.0982,64.0268,0.3026
image_2410_Mitochondria.ome.tiff,image_2410_Mitochondria.ome_fake_B.png,0.8093,0.6151,0.0345,177.9549,0.3031
image_264_Mitochondria.ome.tiff,image_264_Mitochondria.ome_fake_B.png,0.5243,0.3189,0.0857,149.3317,0.2757
image_568_Mitochondria.ome.tiff,image_568_Mitochondria.ome_fake_B.png,0.5636,0.2515,0.0620,58.0097,0.4854
image_1092_Mitochondria.ome.tiff,image_1092_Mitochondria.ome_fake_B.png,0.5652,0.1822,0.0776,68.8150,0.4272
image_2414_Mitochondria.ome.tiff,image_2414_Mitochondria.ome_fake_B.png,0.8029,0.5450,0.0332,177.5508,0.3851
image_564_Mitochondria.ome.tiff,image_564_Mitochondria.ome_fake_B.png,0.7065,0.4467,0.0414,42.8416,0.3439
image_1099_Mitochondria.ome.tiff,image_1099_Mitochondria.ome_fake_B.png,0.5963,0.4133,0.0557,51.1984,0.3589
image_507_Mitochondria.ome.tiff,image_507_Mitochondria.ome_fake_B.png,0.6085,0.4164,0.0590,53.4401,0.3535
image_1485_Mitochondria.ome.tiff,image_1485_Mitochondria.ome_fake_B.png,0.7031,0.4438,0.0486,47.4636,0.2850
image_2291_Mitochondria.ome.tiff,image_2291_Mitochondria.ome_fake_B.png,0.5838,0.3042,0.0652,217.8221,0.4288
image_495_Mitochondria.ome.tiff,image_495_Mitochondria.ome_fake_B.png,0.7036,0.4848,0.0474,45.5838,0.2838
image_682_Mitochondria.ome.tiff,image_682_Mitochondria.ome_fake_B.png,0.7112,0.3414,0.0402,47.2895,0.4628
image_2296_Mitochondria.ome.tiff,image_2296_Mitochondria.ome_fake_B.png,0.7739,0.5088,0.0375,181.6184,0.3988
image_1249_Mitochondria.ome.tiff,image_1249_Mitochondria.ome_fake_B.png,0.5657,0.2745,0.0686,57.4169,0.3539
image_910_Mitochondria.ome.tiff,image_910_Mitochondria.ome_fake_B.png,0.6768,0.4832,0.0418,45.5166,0.3704
image_472_Mitochondria.ome.tiff,image_472_Mitochondria.ome_fake_B.png,0.6784,0.2773,0.0521,48.6071,0.3632
image_14_Mitochondria.ome.tiff,image_14_Mitochondria.ome_fake_B.png,0.5733,0.3050,0.0681,220.9395,0.4174
image_1019_Mitochondria.ome.tiff,image_1019_Mitochondria.ome_fake_B.png,0.6640,0.2484,0.0443,48.0336,0.5284
image_1610_Mitochondria.ome.tiff,image_1610_Mitochondria.ome_fake_B.png,0.0939,0.1844,0.4037,212.5140,0.2649
image_725_Mitochondria.ome.tiff,image_725_Mitochondria.ome_fake_B.png,0.7519,0.4611,0.0432,47.0246,0.3600
image_186_Mitochondria.ome.tiff,image_186_Mitochondria.ome_fake_B.png,0.4731,0.3833,0.0932,285.6127,0.3064
image_464_Mitochondria.ome.tiff,image_464_Mitochondria.ome_fake_B.png,0.5525,0.4046,0.0671,61.4399,0.3907
image_851_Mitochondria.ome.tiff,image_851_Mitochondria.ome_fake_B.png,0.6193,0.5752,0.0537,47.3110,0.2582
image_1465_Mitochondria.ome.tiff,image_1465_Mitochondria.ome_fake_B.png,0.7354,0.3411,0.0436,48.8669,0.3938
image_2389_Mitochondria.ome.tiff,image_2389_Mitochondria.ome_fake_B.png,0.6922,0.4534,0.0421,169.2820,0.4014
image_275_Mitochondria.ome.tiff,image_275_Mitochondria.ome_fake_B.png,0.4823,0.2655,0.0618,124.5935,0.5609
image_1645_Mitochondria.ome.tiff,image_1645_Mitochondria.ome_fake_B.png,0.5183,0.3232,0.0560,51.8818,0.4755
image_1676_Mitochondria.ome.tiff,image_1676_Mitochondria.ome_fake_B.png,0.6855,0.3867,0.0500,49.8707,0.3488
image_1461_Mitochondria.ome.tiff,image_1461_Mitochondria.ome_fake_B.png,0.6308,0.3830,0.0419,41.6007,0.4259
image_1231_Mitochondria.ome.tiff,image_1231_Mitochondria.ome_fake_B.png,0.7001,0.5750,0.0419,45.8030,0.3055
image_1325_Mitochondria.ome.tiff,image_1325_Mitochondria.ome_fake_B.png,0.5632,0.2522,0.0641,57.8454,0.4167
image_504_Mitochondria.ome.tiff,image_504_Mitochondria.ome_fake_B.png,0.6848,0.4488,0.0505,50.3156,0.3372
image_32_Mitochondria.ome.tiff,image_32_Mitochondria.ome_fake_B.png,0.4714,0.2196,0.0894,268.3683,0.5134
image_56_Mitochondria.ome.tiff,image_56_Mitochondria.ome_fake_B.png,0.3860,0.4786,0.0683,254.1750,0.3716
image_463_Mitochondria.ome.tiff,image_463_Mitochondria.ome_fake_B.png,0.4170,0.1815,0.1055,61.3255,0.2614
image_1096_Mitochondria.ome.tiff,image_1096_Mitochondria.ome_fake_B.png,0.6114,0.4614,0.0561,49.3134,0.2944
image_1190_Mitochondria.ome.tiff,image_1190_Mitochondria.ome_fake_B.png,0.6656,0.6541,0.0536,49.1487,0.2060
image_420_Mitochondria.ome.tiff,image_420_Mitochondria.ome_fake_B.png,0.5696,0.4108,0.0692,62.6214,0.3642
image_2436_Mitochondria.ome.tiff,image_2436_Mitochondria.ome_fake_B.png,0.7985,0.4638,0.0325,170.4383,0.4460
image_73_Mitochondria.ome.tiff,image_73_Mitochondria.ome_fake_B.png,0.5366,0.3450,0.0449,104.9005,0.5779
image_944_Mitochondria.ome.tiff,image_944_Mitochondria.ome_fake_B.png,0.5216,0.2793,0.0547,45.9092,0.2780
image_1620_Mitochondria.ome.tiff,image_1620_Mitochondria.ome_fake_B.png,0.5462,0.3159,0.0676,59.7870,0.4204
image_1454_Mitochondria.ome.tiff,image_1454_Mitochondria.ome_fake_B.png,0.6338,0.2168,0.0556,37.3444,0.2446
image_620_Mitochondria.ome.tiff,image_620_Mitochondria.ome_fake_B.png,0.5997,0.3124,0.0687,59.5512,0.3517
image_1079_Mitochondria.ome.tiff,image_1079_Mitochondria.ome_fake_B.png,0.5029,0.4689,0.0843,65.7563,0.2644
image_826_Mitochondria.ome.tiff,image_826_Mitochondria.ome_fake_B.png,0.5945,0.3587,0.0623,51.0516,0.2661
image_471_Mitochondria.ome.tiff,image_471_Mitochondria.ome_fake_B.png,0.5405,0.3175,0.0698,60.6379,0.3943
image_1247_Mitochondria.ome.tiff,image_1247_Mitochondria.ome_fake_B.png,0.6643,0.2490,0.0494,56.6037,0.5846
image_1469_Mitochondria.ome.tiff,image_1469_Mitochondria.ome_fake_B.png,0.0976,0.0356,0.1626,97.3946,0.3041
image_165_Mitochondria.ome.tiff,image_165_Mitochondria.ome_fake_B.png,0.7375,0.5995,0.0469,183.8805,0.2602
image_778_Mitochondria.ome.tiff,image_778_Mitochondria.ome_fake_B.png,0.7772,0.4437,0.0338,39.5158,0.3406
image_417_Mitochondria.ome.tiff,image_417_Mitochondria.ome_fake_B.png,0.6965,0.4566,0.0422,45.1777,0.3701
image_1250_Mitochondria.ome.tiff,image_1250_Mitochondria.ome_fake_B.png,0.6211,0.4665,0.0546,55.0088,0.3653
image_932_Mitochondria.ome.tiff,image_932_Mitochondria.ome_fake_B.png,0.6890,0.5847,0.0448,46.7186,0.2984
image_645_Mitochondria.ome.tiff,image_645_Mitochondria.ome_fake_B.png,0.7773,0.4373,0.0282,33.9542,0.3738
image_733_Mitochondria.ome.tiff,image_733_Mitochondria.ome_fake_B.png,0.6808,0.4852,0.0487,47.4809,0.2923
image_41_Mitochondria.ome.tiff,image_41_Mitochondria.ome_fake_B.png,0.5311,0.2683,0.0695,222.7051,0.4654
image_1440_Mitochondria.ome.tiff,image_1440_Mitochondria.ome_fake_B.png,0.6226,0.1977,0.0524,53.6075,0.5112
image_308_Mitochondria.ome.tiff,image_308_Mitochondria.ome_fake_B.png,0.5421,0.1781,0.1069,176.8957,0.2926
image_475_Mitochondria.ome.tiff,image_475_Mitochondria.ome_fake_B.png,0.6457,0.2364,0.0508,45.1762,0.3254
image_1062_Mitochondria.ome.tiff,image_1062_Mitochondria.ome_fake_B.png,0.7092,0.3103,0.0386,41.6323,0.4435
image_741_Mitochondria.ome.tiff,image_741_Mitochondria.ome_fake_B.png,0.6562,0.2697,0.0451,48.0926,0.5300
image_1513_Mitochondria.ome.tiff,image_1513_Mitochondria.ome_fake_B.png,0.7003,0.3649,0.0475,46.7589,0.3572
image_1109_Mitochondria.ome.tiff,image_1109_Mitochondria.ome_fake_B.png,0.7554,0.5572,0.0389,42.6348,0.2833
