ImageA,ImageB,SSIM,PCC,MAE,ECD
image_1272_Mitochondria.ome.tiff,image_1272_Mitochondria.ome_fake_B.png,0.6093,0.2858,0.0475,41.3818
image_2456_Mitochondria.ome.tiff,image_2456_Mitochondria.ome_fake_B.png,0.8115,0.5679,0.0259,142.3118
image_52_Mitochondria.ome.tiff,image_52_Mitochondria.ome_fake_B.png,0.5146,0.4498,0.0459,88.6162
image_1284_Mitochondria.ome.tiff,image_1284_Mitochondria.ome_fake_B.png,0.4808,0.0903,0.0688,53.7148
image_810_Mitochondria.ome.tiff,image_810_Mitochondria.ome_fake_B.png,0.7034,0.4972,0.0434,41.7279
image_1348_Mitochondria.ome.tiff,image_1348_Mitochondria.ome_fake_B.png,0.7118,0.5643,0.0423,42.3038
image_91_Mitochondria.ome.tiff,image_91_Mitochondria.ome_fake_B.png,0.6188,0.4038,0.0342,85.9437
image_423_Mitochondria.ome.tiff,image_423_Mitochondria.ome_fake_B.png,0.2553,0.1930,0.1726,97.4484
image_513_Mitochondria.ome.tiff,image_513_Mitochondria.ome_fake_B.png,0.6569,0.4320,0.0472,42.3260
image_2439_Mitochondria.ome.tiff,image_2439_Mitochondria.ome_fake_B.png,0.7919,0.3840,0.0291,158.7771
image_1464_Mitochondria.ome.tiff,image_1464_Mitochondria.ome_fake_B.png,0.5380,0.2396,0.0788,64.8235
image_1561_Mitochondria.ome.tiff,image_1561_Mitochondria.ome_fake_B.png,0.7649,0.3828,0.0372,42.5078
image_389_Mitochondria.ome.tiff,image_389_Mitochondria.ome_fake_B.png,0.7425,0.4894,0.0349,88.2152
image_1359_Mitochondria.ome.tiff,image_1359_Mitochondria.ome_fake_B.png,0.6365,0.2221,0.0449,44.6478
image_994_Mitochondria.ome.tiff,image_994_Mitochondria.ome_fake_B.png,0.5806,0.3690,0.0498,47.4064
image_1682_Mitochondria.ome.tiff,image_1682_Mitochondria.ome_fake_B.png,0.6366,0.4898,0.0433,41.8208
image_1588_Mitochondria.ome.tiff,image_1588_Mitochondria.ome_fake_B.png,0.4924,0.3243,0.0733,48.7873
image_2471_Mitochondria.ome.tiff,image_2471_Mitochondria.ome_fake_B.png,0.7383,0.6343,0.0338,163.6446
image_1045_Mitochondria.ome.tiff,image_1045_Mitochondria.ome_fake_B.png,0.6806,0.4274,0.0425,46.0807
image_968_Mitochondria.ome.tiff,image_968_Mitochondria.ome_fake_B.png,0.5829,0.2205,0.0636,53.0697
image_408_Mitochondria.ome.tiff,image_408_Mitochondria.ome_fake_B.png,0.3378,-0.1366,0.1840,299.8669
image_1141_Mitochondria.ome.tiff,image_1141_Mitochondria.ome_fake_B.png,0.4126,0.1452,0.0947,73.4595
image_2387_Mitochondria.ome.tiff,image_2387_Mitochondria.ome_fake_B.png,0.8674,0.7899,0.0228,133.1626
image_1664_Mitochondria.ome.tiff,image_1664_Mitochondria.ome_fake_B.png,0.4800,0.1088,0.0638,51.8102
image_1248_Mitochondria.ome.tiff,image_1248_Mitochondria.ome_fake_B.png,0.6770,0.4933,0.0581,57.1151
image_2393_Mitochondria.ome.tiff,image_2393_Mitochondria.ome_fake_B.png,0.2900,0.9237,0.0369,101.4456
image_831_Mitochondria.ome.tiff,image_831_Mitochondria.ome_fake_B.png,0.6840,0.2998,0.0460,47.3545
image_764_Mitochondria.ome.tiff,image_764_Mitochondria.ome_fake_B.png,0.5424,0.2569,0.0565,47.3723
image_1010_Mitochondria.ome.tiff,image_1010_Mitochondria.ome_fake_B.png,0.4860,0.3315,0.0699,58.9653
image_1523_Mitochondria.ome.tiff,image_1523_Mitochondria.ome_fake_B.png,0.7133,0.2803,0.0374,41.8109
image_1478_Mitochondria.ome.tiff,image_1478_Mitochondria.ome_fake_B.png,0.7574,0.4636,0.0415,47.1851
image_188_Mitochondria.ome.tiff,image_188_Mitochondria.ome_fake_B.png,0.5734,0.3375,0.0806,258.7214
image_875_Mitochondria.ome.tiff,image_875_Mitochondria.ome_fake_B.png,0.7344,0.3353,0.0428,47.0548
image_1644_Mitochondria.ome.tiff,image_1644_Mitochondria.ome_fake_B.png,0.4306,0.2377,0.0918,66.8991
image_415_Mitochondria.ome.tiff,image_415_Mitochondria.ome_fake_B.png,0.6900,0.2388,0.0466,45.4429
image_2346_Mitochondria.ome.tiff,image_2346_Mitochondria.ome_fake_B.png,0.6679,0.5085,0.0467,179.4228
image_1044_Mitochondria.ome.tiff,image_1044_Mitochondria.ome_fake_B.png,0.7247,0.4357,0.0415,41.3320
image_1385_Mitochondria.ome.tiff,image_1385_Mitochondria.ome_fake_B.png,0.6462,0.2728,0.0446,44.5725
image_1452_Mitochondria.ome.tiff,image_1452_Mitochondria.ome_fake_B.png,0.5939,0.2067,0.0593,53.0845
image_1601_Mitochondria.ome.tiff,image_1601_Mitochondria.ome_fake_B.png,0.5817,0.3597,0.0634,55.5098
image_1594_Mitochondria.ome.tiff,image_1594_Mitochondria.ome_fake_B.png,0.4937,0.2300,0.0608,52.9143
image_1203_Mitochondria.ome.tiff,image_1203_Mitochondria.ome_fake_B.png,0.6050,0.4589,0.0616,53.2555
image_1171_Mitochondria.ome.tiff,image_1171_Mitochondria.ome_fake_B.png,0.5647,0.4236,0.0641,52.0172
image_1013_Mitochondria.ome.tiff,image_1013_Mitochondria.ome_fake_B.png,0.6379,0.2561,0.0477,46.6315
image_1502_Mitochondria.ome.tiff,image_1502_Mitochondria.ome_fake_B.png,0.5222,0.2993,0.0614,51.9076
image_2358_Mitochondria.ome.tiff,image_2358_Mitochondria.ome_fake_B.png,0.3907,0.6764,0.0847,262.2960
image_1313_Mitochondria.ome.tiff,image_1313_Mitochondria.ome_fake_B.png,0.6015,0.3513,0.0592,52.6098
image_1481_Mitochondria.ome.tiff,image_1481_Mitochondria.ome_fake_B.png,0.5082,0.3860,0.0689,59.9509
image_1009_Mitochondria.ome.tiff,image_1009_Mitochondria.ome_fake_B.png,0.6871,0.3315,0.0501,50.0398
image_1182_Mitochondria.ome.tiff,image_1182_Mitochondria.ome_fake_B.png,0.7498,0.1784,0.0392,43.7528
image_1655_Mitochondria.ome.tiff,image_1655_Mitochondria.ome_fake_B.png,0.5437,0.1411,0.0574,51.0582
image_316_Mitochondria.ome.tiff,image_316_Mitochondria.ome_fake_B.png,0.5002,-0.0933,0.0963,158.3969
image_1654_Mitochondria.ome.tiff,image_1654_Mitochondria.ome_fake_B.png,0.6603,0.3609,0.0463,46.8694
image_87_Mitochondria.ome.tiff,image_87_Mitochondria.ome_fake_B.png,0.6718,0.4758,0.0305,73.6880
image_1568_Mitochondria.ome.tiff,image_1568_Mitochondria.ome_fake_B.png,0.6129,0.3970,0.0608,54.1167
image_941_Mitochondria.ome.tiff,image_941_Mitochondria.ome_fake_B.png,0.6697,0.3681,0.0393,40.0396
image_44_Mitochondria.ome.tiff,image_44_Mitochondria.ome_fake_B.png,0.4262,0.5803,0.0585,114.3540
image_1320_Mitochondria.ome.tiff,image_1320_Mitochondria.ome_fake_B.png,0.5793,0.1681,0.0595,48.5680
