ImageA,ImageB,SSIM,PCC,MAE,ECD
image_54_Nucleus.ome.tiff,image_54_Nucleus.ome_fake_B.png,0.4539,0.2674,0.1106,460.1898
image_2370_Nucleus.ome.tiff,image_2370_Nucleus.ome_fake_B.png,0.8394,0.6385,0.0305,184.6830
image_43_Nucleus.ome.tiff,image_43_Nucleus.ome_fake_B.png,0.1926,0.3971,0.0807,165.0206
image_2481_Nucleus.ome.tiff,image_2481_Nucleus.ome_fake_B.png,0.8127,0.7412,0.0343,176.3382
image_434_Nucleus.ome.tiff,image_434_Nucleus.ome_fake_B.png,0.7947,0.3339,0.0570,53.9120
image_4_Nucleus.ome.tiff,image_4_Nucleus.ome_fake_B.png,0.6281,0.2751,0.0622,223.6457
image_2396_Nucleus.ome.tiff,image_2396_Nucleus.ome_fake_B.png,0.8639,0.7776,0.0260,148.9665
image_1725_Nucleus.ome.tiff,image_1725_Nucleus.ome_fake_B.png,0.6261,0.4711,0.0676,113.0845
image_578_Nucleus.ome.tiff,image_578_Nucleus.ome_fake_B.png,0.7057,0.2524,0.0794,65.9494
image_1397_Nucleus.ome.tiff,image_1397_Nucleus.ome_fake_B.png,0.6638,0.0050,0.0678,71.7907
image_2477_Nucleus.ome.tiff,image_2477_Nucleus.ome_fake_B.png,0.6756,0.7116,0.0267,156.6604
image_2331_Nucleus.ome.tiff,image_2331_Nucleus.ome_fake_B.png,0.5779,0.5654,0.0833,283.2137
image_1452_Nucleus.ome.tiff,image_1452_Nucleus.ome_fake_B.png,0.6570,0.2563,0.0723,69.0952
image_1945_Nucleus.ome.tiff,image_1945_Nucleus.ome_fake_B.png,0.6623,0.6836,0.0494,87.9254
image_380_Nucleus.ome.tiff,image_380_Nucleus.ome_fake_B.png,0.7426,0.6485,0.0252,86.8410
image_2169_Nucleus.ome.tiff,image_2169_Nucleus.ome_fake_B.png,0.7164,0.2250,0.0664,128.9234
image_531_Nucleus.ome.tiff,image_531_Nucleus.ome_fake_B.png,0.6076,-0.0245,0.0865,81.9292
image_231_Nucleus.ome.tiff,image_231_Nucleus.ome_fake_B.png,0.5725,0.5371,0.0829,271.4767
image_17_Nucleus.ome.tiff,image_17_Nucleus.ome_fake_B.png,0.7930,0.2170,0.0489,235.7442
image_1886_Nucleus.ome.tiff,image_1886_Nucleus.ome_fake_B.png,0.3733,0.2514,0.1237,170.1779
image_1347_Nucleus.ome.tiff,image_1347_Nucleus.ome_fake_B.png,0.5355,0.2745,0.0795,68.5321
image_1557_Nucleus.ome.tiff,image_1557_Nucleus.ome_fake_B.png,0.6312,0.2095,0.0743,70.7602
image_1965_Nucleus.ome.tiff,image_1965_Nucleus.ome_fake_B.png,0.6045,0.4139,0.0767,122.3620
image_26_Nucleus.ome.tiff,image_26_Nucleus.ome_fake_B.png,0.7606,0.3506,0.0569,252.4283
image_707_Nucleus.ome.tiff,image_707_Nucleus.ome_fake_B.png,0.7374,0.5191,0.0674,54.2388
image_70_Nucleus.ome.tiff,image_70_Nucleus.ome_fake_B.png,0.7237,0.6278,0.0443,94.0904
image_1690_Nucleus.ome.tiff,image_1690_Nucleus.ome_fake_B.png,0.6780,0.4560,0.0606,59.8768
image_1242_Nucleus.ome.tiff,image_1242_Nucleus.ome_fake_B.png,0.7065,0.1795,0.0551,60.5908
image_57_Nucleus.ome.tiff,image_57_Nucleus.ome_fake_B.png,0.2808,0.3824,0.1146,402.8641
image_2164_Nucleus.ome.tiff,image_2164_Nucleus.ome_fake_B.png,0.7365,0.5668,0.0661,110.1595
image_2475_Nucleus.ome.tiff,image_2475_Nucleus.ome_fake_B.png,0.7909,0.5582,0.0503,242.2868
image_1319_Nucleus.ome.tiff,image_1319_Nucleus.ome_fake_B.png,0.7918,0.3372,0.0591,60.7269
image_1458_Nucleus.ome.tiff,image_1458_Nucleus.ome_fake_B.png,0.6327,0.1971,0.0887,66.7384
image_747_Nucleus.ome.tiff,image_747_Nucleus.ome_fake_B.png,0.6993,0.1920,0.0925,79.6516
image_1101_Nucleus.ome.tiff,image_1101_Nucleus.ome_fake_B.png,0.6479,0.2106,0.0696,66.4488
image_736_Nucleus.ome.tiff,image_736_Nucleus.ome_fake_B.png,0.6755,-0.0182,0.0679,66.5529
image_2408_Nucleus.ome.tiff,image_2408_Nucleus.ome_fake_B.png,0.7242,0.5894,0.0644,266.5037
image_1080_Nucleus.ome.tiff,image_1080_Nucleus.ome_fake_B.png,0.0547,0.1522,0.2399,129.9332
image_967_Nucleus.ome.tiff,image_967_Nucleus.ome_fake_B.png,0.7581,0.2153,0.0663,65.6522
image_1139_Nucleus.ome.tiff,image_1139_Nucleus.ome_fake_B.png,0.7741,0.3303,0.0598,58.3999
image_255_Nucleus.ome.tiff,image_255_Nucleus.ome_fake_B.png,0.6169,0.1691,0.1081,219.9386
image_1958_Nucleus.ome.tiff,image_1958_Nucleus.ome_fake_B.png,0.6202,0.6323,0.0647,99.1248
image_2228_Nucleus.ome.tiff,image_2228_Nucleus.ome_fake_B.png,0.6858,0.4871,0.0679,118.3087
image_1303_Nucleus.ome.tiff,image_1303_Nucleus.ome_fake_B.png,0.7805,0.1522,0.0488,64.0956
image_427_Nucleus.ome.tiff,image_427_Nucleus.ome_fake_B.png,0.7824,0.1215,0.0473,62.0588
image_2482_Nucleus.ome.tiff,image_2482_Nucleus.ome_fake_B.png,0.7047,0.6769,0.0566,228.4415
image_699_Nucleus.ome.tiff,image_699_Nucleus.ome_fake_B.png,0.7136,0.4724,0.0742,61.0447
image_2018_Nucleus.ome.tiff,image_2018_Nucleus.ome_fake_B.png,0.6882,0.4543,0.0622,112.6569
image_749_Nucleus.ome.tiff,image_749_Nucleus.ome_fake_B.png,0.0360,0.0225,0.2652,153.4220
image_2330_Nucleus.ome.tiff,image_2330_Nucleus.ome_fake_B.png,0.8266,0.7671,0.0371,180.3610
image_2437_Nucleus.ome.tiff,image_2437_Nucleus.ome_fake_B.png,0.8528,0.7164,0.0294,174.8028
image_907_Nucleus.ome.tiff,image_907_Nucleus.ome_fake_B.png,0.2637,0.1773,0.4264,223.9416
image_1077_Nucleus.ome.tiff,image_1077_Nucleus.ome_fake_B.png,0.6971,0.5933,0.0552,53.6366
image_1236_Nucleus.ome.tiff,image_1236_Nucleus.ome_fake_B.png,0.4622,0.0103,0.1997,144.2019
image_2470_Nucleus.ome.tiff,image_2470_Nucleus.ome_fake_B.png,0.8140,0.7176,0.0382,192.3063
image_2512_Nucleus.ome.tiff,image_2512_Nucleus.ome_fake_B.png,0.7689,0.5900,0.0318,179.9055
image_437_Nucleus.ome.tiff,image_437_Nucleus.ome_fake_B.png,0.7561,0.5258,0.0443,50.5525
image_442_Nucleus.ome.tiff,image_442_Nucleus.ome_fake_B.png,0.7858,0.4325,0.0529,56.1283
image_1843_Nucleus.ome.tiff,image_1843_Nucleus.ome_fake_B.png,0.6658,0.5803,0.0588,104.8007
image_1179_Nucleus.ome.tiff,image_1179_Nucleus.ome_fake_B.png,0.5171,-0.0074,0.0915,80.4632
image_1614_Nucleus.ome.tiff,image_1614_Nucleus.ome_fake_B.png,0.0354,0.0219,0.3043,172.5760
image_1393_Nucleus.ome.tiff,image_1393_Nucleus.ome_fake_B.png,0.7521,0.5961,0.0647,53.5431
image_2170_Nucleus.ome.tiff,image_2170_Nucleus.ome_fake_B.png,0.5138,0.4006,0.0926,125.9750
image_439_Nucleus.ome.tiff,image_439_Nucleus.ome_fake_B.png,0.5944,0.0563,0.0959,86.6106
image_1716_Nucleus.ome.tiff,image_1716_Nucleus.ome_fake_B.png,0.6659,0.3715,0.0672,115.2621
image_915_Nucleus.ome.tiff,image_915_Nucleus.ome_fake_B.png,0.6161,0.5379,0.0650,61.6609
image_599_Nucleus.ome.tiff,image_599_Nucleus.ome_fake_B.png,0.0833,0.2326,0.1642,91.3594
image_1064_Nucleus.ome.tiff,image_1064_Nucleus.ome_fake_B.png,0.6362,0.0725,0.0774,74.3991
image_235_Nucleus.ome.tiff,image_235_Nucleus.ome_fake_B.png,0.4929,0.1958,0.1411,397.7521
image_452_Nucleus.ome.tiff,image_452_Nucleus.ome_fake_B.png,0.7353,0.5241,0.0487,53.5048
image_1244_Nucleus.ome.tiff,image_1244_Nucleus.ome_fake_B.png,0.6964,0.1161,0.0833,68.0195
image_18_Nucleus.ome.tiff,image_18_Nucleus.ome_fake_B.png,0.7043,0.4015,0.0421,195.7081
image_1506_Nucleus.ome.tiff,image_1506_Nucleus.ome_fake_B.png,0.6920,0.4509,0.0596,66.8897
image_1120_Nucleus.ome.tiff,image_1120_Nucleus.ome_fake_B.png,0.2517,0.1979,0.4568,237.6307
image_669_Nucleus.ome.tiff,image_669_Nucleus.ome_fake_B.png,0.8171,0.0901,0.0592,69.1798
image_1282_Nucleus.ome.tiff,image_1282_Nucleus.ome_fake_B.png,0.7105,0.1550,0.0851,69.1650
image_1806_Nucleus.ome.tiff,image_1806_Nucleus.ome_fake_B.png,0.6523,0.3891,0.0723,120.0617
image_587_Nucleus.ome.tiff,image_587_Nucleus.ome_fake_B.png,0.6680,0.4170,0.0656,65.7302
image_504_Nucleus.ome.tiff,image_504_Nucleus.ome_fake_B.png,0.6209,0.5239,0.0805,58.5221
image_2286_Nucleus.ome.tiff,image_2286_Nucleus.ome_fake_B.png,0.6923,0.5807,0.0525,95.2519
image_1755_Nucleus.ome.tiff,image_1755_Nucleus.ome_fake_B.png,0.6644,0.1606,0.0759,144.7018
image_2454_Nucleus.ome.tiff,image_2454_Nucleus.ome_fake_B.png,0.8905,0.8268,0.0194,123.4249
image_1948_Nucleus.ome.tiff,image_1948_Nucleus.ome_fake_B.png,0.5824,0.1970,0.0878,141.4791
image_2349_Nucleus.ome.tiff,image_2349_Nucleus.ome_fake_B.png,0.7390,0.6487,0.0562,233.1767
image_2417_Nucleus.ome.tiff,image_2417_Nucleus.ome_fake_B.png,0.8474,0.6245,0.0315,190.9139
image_1383_Nucleus.ome.tiff,image_1383_Nucleus.ome_fake_B.png,0.5895,0.1077,0.0871,81.6170
image_1250_Nucleus.ome.tiff,image_1250_Nucleus.ome_fake_B.png,0.7696,0.6477,0.0347,38.3246
image_349_Nucleus.ome.tiff,image_349_Nucleus.ome_fake_B.png,0.6396,0.2429,0.1003,217.5690
image_1957_Nucleus.ome.tiff,image_1957_Nucleus.ome_fake_B.png,0.6438,0.3607,0.0688,120.1673
image_2219_Nucleus.ome.tiff,image_2219_Nucleus.ome_fake_B.png,0.5663,0.4098,0.0824,131.8794
image_1243_Nucleus.ome.tiff,image_1243_Nucleus.ome_fake_B.png,0.7463,0.5128,0.0479,56.0166
image_998_Nucleus.ome.tiff,image_998_Nucleus.ome_fake_B.png,0.6539,0.4230,0.0579,58.6580
image_666_Nucleus.ome.tiff,image_666_Nucleus.ome_fake_B.png,0.6786,0.2614,0.0585,59.7534
image_2351_Nucleus.ome.tiff,image_2351_Nucleus.ome_fake_B.png,0.7630,0.5439,0.0485,225.8310
image_653_Nucleus.ome.tiff,image_653_Nucleus.ome_fake_B.png,0.7214,0.4752,0.0767,63.2835
image_2057_Nucleus.ome.tiff,image_2057_Nucleus.ome_fake_B.png,0.5510,0.3891,0.0922,146.9003
image_1761_Nucleus.ome.tiff,image_1761_Nucleus.ome_fake_B.png,0.6773,0.2954,0.0659,116.2881
image_2129_Nucleus.ome.tiff,image_2129_Nucleus.ome_fake_B.png,0.5553,0.6036,0.0821,124.4777
image_1412_Nucleus.ome.tiff,image_1412_Nucleus.ome_fake_B.png,0.6241,0.3146,0.1015,80.4206
image_357_Nucleus.ome.tiff,image_357_Nucleus.ome_fake_B.png,0.5878,0.4909,0.0923,167.9207
image_1021_Nucleus.ome.tiff,image_1021_Nucleus.ome_fake_B.png,0.7101,0.3977,0.0593,64.0336
image_2369_Nucleus.ome.tiff,image_2369_Nucleus.ome_fake_B.png,0.8352,0.7007,0.0297,182.0304
image_797_Nucleus.ome.tiff,image_797_Nucleus.ome_fake_B.png,0.4793,-0.1353,0.1963,146.9857
image_725_Nucleus.ome.tiff,image_725_Nucleus.ome_fake_B.png,0.5598,0.0803,0.1297,103.1656
image_346_Nucleus.ome.tiff,image_346_Nucleus.ome_fake_B.png,0.6011,0.7147,0.0370,105.6767
image_1993_Nucleus.ome.tiff,image_1993_Nucleus.ome_fake_B.png,0.6762,0.4535,0.0770,127.2896
image_551_Nucleus.ome.tiff,image_551_Nucleus.ome_fake_B.png,0.7612,0.4627,0.0663,66.1908
image_1400_Nucleus.ome.tiff,image_1400_Nucleus.ome_fake_B.png,0.2168,0.1186,0.4958,285.3088
image_226_Nucleus.ome.tiff,image_226_Nucleus.ome_fake_B.png,0.5303,0.3526,0.1193,370.1364
image_750_Nucleus.ome.tiff,image_750_Nucleus.ome_fake_B.png,0.0598,0.0676,0.2335,129.1589
image_1857_Nucleus.ome.tiff,image_1857_Nucleus.ome_fake_B.png,0.6545,0.6107,0.0576,103.4528
image_465_Nucleus.ome.tiff,image_465_Nucleus.ome_fake_B.png,0.7680,0.4511,0.0571,56.2060
image_1196_Nucleus.ome.tiff,image_1196_Nucleus.ome_fake_B.png,0.7439,0.2114,0.0762,69.4263
image_730_Nucleus.ome.tiff,image_730_Nucleus.ome_fake_B.png,0.6980,0.5959,0.0466,48.5104
image_1311_Nucleus.ome.tiff,image_1311_Nucleus.ome_fake_B.png,0.7915,0.6229,0.0514,48.0515
image_2048_Nucleus.ome.tiff,image_2048_Nucleus.ome_fake_B.png,0.6171,0.5049,0.0751,116.4000
image_1840_Nucleus.ome.tiff,image_1840_Nucleus.ome_fake_B.png,0.6361,0.5123,0.0694,115.1457
image_868_Nucleus.ome.tiff,image_868_Nucleus.ome_fake_B.png,0.7927,0.4377,0.0404,53.4157
image_614_Nucleus.ome.tiff,image_614_Nucleus.ome_fake_B.png,0.6733,0.2722,0.0793,69.3518
image_1712_Nucleus.ome.tiff,image_1712_Nucleus.ome_fake_B.png,0.6090,0.3729,0.0777,118.8900
image_721_Nucleus.ome.tiff,image_721_Nucleus.ome_fake_B.png,0.8059,0.5952,0.0478,49.6201
image_354_Nucleus.ome.tiff,image_354_Nucleus.ome_fake_B.png,0.8283,0.7592,0.0228,77.9337
image_1996_Nucleus.ome.tiff,image_1996_Nucleus.ome_fake_B.png,0.5444,0.4194,0.0876,130.8223
image_748_Nucleus.ome.tiff,image_748_Nucleus.ome_fake_B.png,0.7049,0.3750,0.0657,71.1939
image_2562_Nucleus.ome.tiff,image_2562_Nucleus.ome_fake_B.png,0.8140,0.5444,0.0220,149.6633
image_1232_Nucleus.ome.tiff,image_1232_Nucleus.ome_fake_B.png,0.7492,0.6196,0.0416,50.5244
image_1661_Nucleus.ome.tiff,image_1661_Nucleus.ome_fake_B.png,0.1537,0.2151,0.1259,74.4987
image_2390_Nucleus.ome.tiff,image_2390_Nucleus.ome_fake_B.png,0.8628,0.7390,0.0219,145.8126
image_1028_Nucleus.ome.tiff,image_1028_Nucleus.ome_fake_B.png,0.7790,0.7548,0.0574,41.0216
image_1391_Nucleus.ome.tiff,image_1391_Nucleus.ome_fake_B.png,0.5211,-0.0829,0.2168,161.1338
image_252_Nucleus.ome.tiff,image_252_Nucleus.ome_fake_B.png,0.5839,0.6972,0.0763,149.4526
image_2531_Nucleus.ome.tiff,image_2531_Nucleus.ome_fake_B.png,0.6721,0.5057,0.0340,196.3815
image_94_Nucleus.ome.tiff,image_94_Nucleus.ome_fake_B.png,0.5933,0.1253,0.1121,257.1052
image_2301_Nucleus.ome.tiff,image_2301_Nucleus.ome_fake_B.png,0.8736,0.8249,0.0225,137.0304
image_1666_Nucleus.ome.tiff,image_1666_Nucleus.ome_fake_B.png,0.7906,0.6366,0.0494,43.2828
image_1915_Nucleus.ome.tiff,image_1915_Nucleus.ome_fake_B.png,0.4692,0.2358,0.1167,157.1247
image_2405_Nucleus.ome.tiff,image_2405_Nucleus.ome_fake_B.png,0.2266,0.7427,0.0478,155.2701
image_1816_Nucleus.ome.tiff,image_1816_Nucleus.ome_fake_B.png,0.6190,0.1720,0.0975,160.2541
image_313_Nucleus.ome.tiff,image_313_Nucleus.ome_fake_B.png,0.2123,0.1464,0.2694,372.9926
image_1180_Nucleus.ome.tiff,image_1180_Nucleus.ome_fake_B.png,0.7255,0.0921,0.0894,78.9106
image_436_Nucleus.ome.tiff,image_436_Nucleus.ome_fake_B.png,0.7399,0.6382,0.0785,61.8892
image_1623_Nucleus.ome.tiff,image_1623_Nucleus.ome_fake_B.png,0.6521,0.3797,0.0639,62.7354
image_2412_Nucleus.ome.tiff,image_2412_Nucleus.ome_fake_B.png,0.8339,0.7291,0.0281,163.3625
image_356_Nucleus.ome.tiff,image_356_Nucleus.ome_fake_B.png,0.5481,0.1091,0.1226,220.4761
image_362_Nucleus.ome.tiff,image_362_Nucleus.ome_fake_B.png,0.4519,0.0552,0.1549,246.0259
image_1759_Nucleus.ome.tiff,image_1759_Nucleus.ome_fake_B.png,0.6571,0.2709,0.0786,142.5834
image_1505_Nucleus.ome.tiff,image_1505_Nucleus.ome_fake_B.png,0.5127,0.0680,0.1021,88.4303
image_1961_Nucleus.ome.tiff,image_1961_Nucleus.ome_fake_B.png,0.6237,0.3830,0.0834,130.8341
image_681_Nucleus.ome.tiff,image_681_Nucleus.ome_fake_B.png,0.6588,0.1484,0.0921,72.0009
image_261_Nucleus.ome.tiff,image_261_Nucleus.ome_fake_B.png,0.5862,0.1804,0.1006,180.6324
image_889_Nucleus.ome.tiff,image_889_Nucleus.ome_fake_B.png,0.6211,0.2023,0.0677,66.1162
image_1100_Nucleus.ome.tiff,image_1100_Nucleus.ome_fake_B.png,0.7538,0.6400,0.0581,53.9422
image_2085_Nucleus.ome.tiff,image_2085_Nucleus.ome_fake_B.png,0.6642,0.5815,0.0561,99.1707
image_2020_Nucleus.ome.tiff,image_2020_Nucleus.ome_fake_B.png,0.3157,0.3402,0.1060,148.2675
image_1147_Nucleus.ome.tiff,image_1147_Nucleus.ome_fake_B.png,0.3484,-0.1336,0.2585,175.1667
image_352_Nucleus.ome.tiff,image_352_Nucleus.ome_fake_B.png,0.7238,0.5493,0.0415,115.2292
image_1687_Nucleus.ome.tiff,image_1687_Nucleus.ome_fake_B.png,0.8042,0.5625,0.0480,49.8508
image_658_Nucleus.ome.tiff,image_658_Nucleus.ome_fake_B.png,0.7470,0.2850,0.0801,79.4790
image_368_Nucleus.ome.tiff,image_368_Nucleus.ome_fake_B.png,0.6709,0.4294,0.0360,123.3378
image_973_Nucleus.ome.tiff,image_973_Nucleus.ome_fake_B.png,0.6427,0.4715,0.0619,60.0133
image_1969_Nucleus.ome.tiff,image_1969_Nucleus.ome_fake_B.png,0.5934,0.3313,0.0804,132.0749
image_2241_Nucleus.ome.tiff,image_2241_Nucleus.ome_fake_B.png,0.7538,0.5454,0.0579,102.0876
image_383_Nucleus.ome.tiff,image_383_Nucleus.ome_fake_B.png,0.5783,0.5208,0.0387,110.0495
image_1494_Nucleus.ome.tiff,image_1494_Nucleus.ome_fake_B.png,0.0449,-0.0027,0.2553,146.0376
image_616_Nucleus.ome.tiff,image_616_Nucleus.ome_fake_B.png,0.3313,0.2184,0.2766,148.3286
image_756_Nucleus.ome.tiff,image_756_Nucleus.ome_fake_B.png,0.0456,-0.0336,0.2654,152.5073
