ImageA,ImageB,SSIM,PCC,MAE,ECD
image_301_Nucleus.ome.tiff,image_301_Nucleus.ome_fake_B.png,0.2468,0.1509,0.2197,308.2187
image_605_Nucleus.ome.tiff,image_605_Nucleus.ome_fake_B.png,0.5011,-0.1445,0.0996,79.5699
image_991_Nucleus.ome.tiff,image_991_Nucleus.ome_fake_B.png,0.6287,0.5086,0.0923,67.2181
image_316_Nucleus.ome.tiff,image_316_Nucleus.ome_fake_B.png,0.2851,0.1246,0.2027,296.2111
image_1960_Nucleus.ome.tiff,image_1960_Nucleus.ome_fake_B.png,0.6742,0.4924,0.0622,107.9594
image_1559_Nucleus.ome.tiff,image_1559_Nucleus.ome_fake_B.png,0.1666,0.0958,0.5238,282.3231
image_2358_Nucleus.ome.tiff,image_2358_Nucleus.ome_fake_B.png,0.6068,0.3133,0.0547,249.1543
image_1804_Nucleus.ome.tiff,image_1804_Nucleus.ome_fake_B.png,0.7603,0.4966,0.0470,86.0070
image_1748_Nucleus.ome.tiff,image_1748_Nucleus.ome_fake_B.png,0.5914,0.2960,0.0850,138.2390
image_1204_Nucleus.ome.tiff,image_1204_Nucleus.ome_fake_B.png,0.8253,0.5500,0.0323,42.5295
image_2019_Nucleus.ome.tiff,image_2019_Nucleus.ome_fake_B.png,0.7052,0.6371,0.0429,73.8736
image_2513_Nucleus.ome.tiff,image_2513_Nucleus.ome_fake_B.png,0.7317,0.4447,0.0260,154.0429
image_2100_Nucleus.ome.tiff,image_2100_Nucleus.ome_fake_B.png,0.6626,0.6762,0.0508,91.7490
image_1215_Nucleus.ome.tiff,image_1215_Nucleus.ome_fake_B.png,0.7222,0.3078,0.0730,66.9749
image_1628_Nucleus.ome.tiff,image_1628_Nucleus.ome_fake_B.png,0.7396,0.0523,0.0546,63.7438
image_307_Nucleus.ome.tiff,image_307_Nucleus.ome_fake_B.png,0.2537,0.0804,0.2427,337.9792
image_491_Nucleus.ome.tiff,image_491_Nucleus.ome_fake_B.png,0.4859,0.0910,0.1605,94.2563
image_1370_Nucleus.ome.tiff,image_1370_Nucleus.ome_fake_B.png,0.0659,-0.2123,0.2236,128.2168
image_772_Nucleus.ome.tiff,image_772_Nucleus.ome_fake_B.png,0.5735,0.0909,0.1168,94.6665
image_1875_Nucleus.ome.tiff,image_1875_Nucleus.ome_fake_B.png,0.3577,0.2057,0.2194,234.0065
image_304_Nucleus.ome.tiff,image_304_Nucleus.ome_fake_B.png,0.2294,0.2516,0.2706,371.2825
image_1105_Nucleus.ome.tiff,image_1105_Nucleus.ome_fake_B.png,0.7136,0.4059,0.0702,59.9212
image_269_Nucleus.ome.tiff,image_269_Nucleus.ome_fake_B.png,0.5969,0.2134,0.0884,162.0008
image_2567_Nucleus.ome.tiff,image_2567_Nucleus.ome_fake_B.png,0.6175,0.4705,0.0389,190.0900
image_305_Nucleus.ome.tiff,image_305_Nucleus.ome_fake_B.png,0.2136,0.0341,0.2613,356.9730
image_588_Nucleus.ome.tiff,image_588_Nucleus.ome_fake_B.png,0.7120,0.3688,0.0603,63.6884
image_1510_Nucleus.ome.tiff,image_1510_Nucleus.ome_fake_B.png,0.7000,0.2865,0.0759,71.5266
image_1870_Nucleus.ome.tiff,image_1870_Nucleus.ome_fake_B.png,0.5476,0.3006,0.0901,126.9548
image_765_Nucleus.ome.tiff,image_765_Nucleus.ome_fake_B.png,0.6413,0.2003,0.0826,77.6654
image_1868_Nucleus.ome.tiff,image_1868_Nucleus.ome_fake_B.png,0.6634,0.3234,0.0624,112.6309
image_1000_Nucleus.ome.tiff,image_1000_Nucleus.ome_fake_B.png,0.8284,0.7425,0.0303,40.2190
image_1198_Nucleus.ome.tiff,image_1198_Nucleus.ome_fake_B.png,0.7255,0.1911,0.0742,61.3921
image_2441_Nucleus.ome.tiff,image_2441_Nucleus.ome_fake_B.png,0.6986,0.3075,0.0775,292.1002
image_601_Nucleus.ome.tiff,image_601_Nucleus.ome_fake_B.png,0.5764,-0.2073,0.1370,96.2806
image_1087_Nucleus.ome.tiff,image_1087_Nucleus.ome_fake_B.png,0.0557,0.0422,0.2001,116.3070
image_1525_Nucleus.ome.tiff,image_1525_Nucleus.ome_fake_B.png,0.3123,0.1751,0.2078,123.9736
image_1773_Nucleus.ome.tiff,image_1773_Nucleus.ome_fake_B.png,0.6311,0.2496,0.0722,123.8440
image_742_Nucleus.ome.tiff,image_742_Nucleus.ome_fake_B.png,0.7144,0.0455,0.0862,75.3497
image_1385_Nucleus.ome.tiff,image_1385_Nucleus.ome_fake_B.png,0.5697,0.3115,0.0586,56.7560
image_280_Nucleus.ome.tiff,image_280_Nucleus.ome_fake_B.png,0.7256,0.4514,0.0574,147.5488
image_2022_Nucleus.ome.tiff,image_2022_Nucleus.ome_fake_B.png,0.6408,0.2098,0.0771,113.7145
image_1225_Nucleus.ome.tiff,image_1225_Nucleus.ome_fake_B.png,0.7260,0.1073,0.0571,67.9141
image_90_Nucleus.ome.tiff,image_90_Nucleus.ome_fake_B.png,0.7193,0.5181,0.0363,71.5572
image_2354_Nucleus.ome.tiff,image_2354_Nucleus.ome_fake_B.png,0.7812,0.6958,0.0289,164.5999
image_844_Nucleus.ome.tiff,image_844_Nucleus.ome_fake_B.png,0.1642,-0.0214,0.4931,270.7237
image_1200_Nucleus.ome.tiff,image_1200_Nucleus.ome_fake_B.png,0.4903,0.1673,0.0695,56.1051
image_2456_Nucleus.ome.tiff,image_2456_Nucleus.ome_fake_B.png,0.7665,0.6232,0.0298,170.0489
image_2371_Nucleus.ome.tiff,image_2371_Nucleus.ome_fake_B.png,0.5510,0.4804,0.0454,228.2720
image_1705_Nucleus.ome.tiff,image_1705_Nucleus.ome_fake_B.png,0.7507,0.5491,0.0468,95.0804
image_2444_Nucleus.ome.tiff,image_2444_Nucleus.ome_fake_B.png,0.8101,0.7579,0.0259,138.4094
image_28_Nucleus.ome.tiff,image_28_Nucleus.ome_fake_B.png,0.5823,0.1949,0.0522,178.5275
image_2525_Nucleus.ome.tiff,image_2525_Nucleus.ome_fake_B.png,0.5680,0.4391,0.0443,210.4534
image_2079_Nucleus.ome.tiff,image_2079_Nucleus.ome_fake_B.png,0.6402,0.2681,0.0718,121.4758
image_2111_Nucleus.ome.tiff,image_2111_Nucleus.ome_fake_B.png,0.6862,0.3973,0.0591,102.6586
image_1265_Nucleus.ome.tiff,image_1265_Nucleus.ome_fake_B.png,0.2366,0.2154,0.3077,176.2320
image_930_Nucleus.ome.tiff,image_930_Nucleus.ome_fake_B.png,0.5725,0.3048,0.0544,55.2275
image_104_Nucleus.ome.tiff,image_104_Nucleus.ome_fake_B.png,0.6229,0.2511,0.0694,174.1228
image_946_Nucleus.ome.tiff,image_946_Nucleus.ome_fake_B.png,0.6619,0.4647,0.0737,64.0511
image_1097_Nucleus.ome.tiff,image_1097_Nucleus.ome_fake_B.png,0.1487,0.1350,0.5850,313.7690
image_1853_Nucleus.ome.tiff,image_1853_Nucleus.ome_fake_B.png,0.7362,0.4450,0.0508,96.3324
image_331_Nucleus.ome.tiff,image_331_Nucleus.ome_fake_B.png,0.7852,0.7306,0.0191,72.4985
image_239_Nucleus.ome.tiff,image_239_Nucleus.ome_fake_B.png,0.4644,0.5062,0.0809,315.0095
image_610_Nucleus.ome.tiff,image_610_Nucleus.ome_fake_B.png,0.3848,0.0665,0.1594,89.1021
image_2522_Nucleus.ome.tiff,image_2522_Nucleus.ome_fake_B.png,0.5744,0.5177,0.0322,172.9296
image_1223_Nucleus.ome.tiff,image_1223_Nucleus.ome_fake_B.png,0.7012,0.5835,0.0544,57.6612
image_581_Nucleus.ome.tiff,image_581_Nucleus.ome_fake_B.png,0.7803,0.6053,0.0361,44.8684
image_241_Nucleus.ome.tiff,image_241_Nucleus.ome_fake_B.png,0.6265,0.2844,0.0929,320.8343
image_888_Nucleus.ome.tiff,image_888_Nucleus.ome_fake_B.png,0.3370,-0.0908,0.1916,109.4353
image_1808_Nucleus.ome.tiff,image_1808_Nucleus.ome_fake_B.png,0.6316,0.5559,0.0644,106.9597
image_2314_Nucleus.ome.tiff,image_2314_Nucleus.ome_fake_B.png,0.7702,0.4602,0.0425,202.1831
image_2_Nucleus.ome.tiff,image_2_Nucleus.ome_fake_B.png,0.6946,0.0629,0.0709,268.8640
image_737_Nucleus.ome.tiff,image_737_Nucleus.ome_fake_B.png,0.6217,0.0280,0.0796,73.4167
image_416_Nucleus.ome.tiff,image_416_Nucleus.ome_fake_B.png,0.0422,-0.0175,0.2611,147.3823
image_1864_Nucleus.ome.tiff,image_1864_Nucleus.ome_fake_B.png,0.6504,0.4560,0.0642,112.4353
image_573_Nucleus.ome.tiff,image_573_Nucleus.ome_fake_B.png,0.7647,0.5523,0.0385,43.9949
image_1449_Nucleus.ome.tiff,image_1449_Nucleus.ome_fake_B.png,0.6457,0.2524,0.0698,67.3489
image_2344_Nucleus.ome.tiff,image_2344_Nucleus.ome_fake_B.png,0.7503,0.5910,0.0496,219.7428
image_1306_Nucleus.ome.tiff,image_1306_Nucleus.ome_fake_B.png,0.6310,0.2353,0.0999,77.4282
image_289_Nucleus.ome.tiff,image_289_Nucleus.ome_fake_B.png,0.7579,0.5615,0.0327,101.4197
image_1069_Nucleus.ome.tiff,image_1069_Nucleus.ome_fake_B.png,0.6754,0.5643,0.0886,66.7973
image_56_Nucleus.ome.tiff,image_56_Nucleus.ome_fake_B.png,0.6258,0.3546,0.0674,367.2337
image_2401_Nucleus.ome.tiff,image_2401_Nucleus.ome_fake_B.png,0.8185,0.6747,0.0256,146.1109
image_646_Nucleus.ome.tiff,image_646_Nucleus.ome_fake_B.png,0.5698,0.2754,0.0647,62.8318
image_80_Nucleus.ome.tiff,image_80_Nucleus.ome_fake_B.png,0.6566,0.4786,0.0501,94.4056
image_1305_Nucleus.ome.tiff,image_1305_Nucleus.ome_fake_B.png,0.3597,0.2362,0.1590,92.1808
image_293_Nucleus.ome.tiff,image_293_Nucleus.ome_fake_B.png,0.7359,0.4686,0.0289,93.9796
image_1952_Nucleus.ome.tiff,image_1952_Nucleus.ome_fake_B.png,0.7448,0.5573,0.0472,87.3972
image_1777_Nucleus.ome.tiff,image_1777_Nucleus.ome_fake_B.png,0.5925,0.2126,0.0803,133.9270
image_2128_Nucleus.ome.tiff,image_2128_Nucleus.ome_fake_B.png,0.6531,0.4359,0.0630,117.8937
image_1424_Nucleus.ome.tiff,image_1424_Nucleus.ome_fake_B.png,0.7320,0.2145,0.0604,69.3562
image_1544_Nucleus.ome.tiff,image_1544_Nucleus.ome_fake_B.png,0.7617,0.3757,0.0627,65.0625
image_2341_Nucleus.ome.tiff,image_2341_Nucleus.ome_fake_B.png,0.8626,0.7923,0.0182,113.7226
image_2392_Nucleus.ome.tiff,image_2392_Nucleus.ome_fake_B.png,0.7543,0.5369,0.0494,214.2835
image_1807_Nucleus.ome.tiff,image_1807_Nucleus.ome_fake_B.png,0.5797,0.5093,0.0750,111.0685
image_788_Nucleus.ome.tiff,image_788_Nucleus.ome_fake_B.png,0.6242,0.1261,0.1080,86.6881
image_1971_Nucleus.ome.tiff,image_1971_Nucleus.ome_fake_B.png,0.6598,0.3021,0.0591,112.3700
image_279_Nucleus.ome.tiff,image_279_Nucleus.ome_fake_B.png,0.7419,0.2829,0.0345,116.8148
image_2547_Nucleus.ome.tiff,image_2547_Nucleus.ome_fake_B.png,0.7432,0.2511,0.0292,167.9069
image_2551_Nucleus.ome.tiff,image_2551_Nucleus.ome_fake_B.png,0.5540,0.5498,0.0317,166.8132
image_1377_Nucleus.ome.tiff,image_1377_Nucleus.ome_fake_B.png,0.5852,-0.0190,0.0742,72.8690
image_2573_Nucleus.ome.tiff,image_2573_Nucleus.ome_fake_B.png,0.5493,0.4755,0.0369,181.9293
image_1532_Nucleus.ome.tiff,image_1532_Nucleus.ome_fake_B.png,0.7698,0.5912,0.0589,57.3423
image_1216_Nucleus.ome.tiff,image_1216_Nucleus.ome_fake_B.png,0.7340,0.4885,0.0717,64.4037
image_443_Nucleus.ome.tiff,image_443_Nucleus.ome_fake_B.png,0.6776,0.5648,0.0641,64.6857
image_817_Nucleus.ome.tiff,image_817_Nucleus.ome_fake_B.png,0.7362,0.3107,0.0622,59.7223
image_698_Nucleus.ome.tiff,image_698_Nucleus.ome_fake_B.png,0.6666,-0.0650,0.0748,74.2656
image_1738_Nucleus.ome.tiff,image_1738_Nucleus.ome_fake_B.png,0.6045,0.4343,0.0754,121.8398
image_1692_Nucleus.ome.tiff,image_1692_Nucleus.ome_fake_B.png,0.6483,0.2861,0.0700,65.5411
image_77_Nucleus.ome.tiff,image_77_Nucleus.ome_fake_B.png,0.6395,0.4068,0.0563,106.4026
image_100_Nucleus.ome.tiff,image_100_Nucleus.ome_fake_B.png,0.5589,-0.0566,0.1264,312.3232
image_1156_Nucleus.ome.tiff,image_1156_Nucleus.ome_fake_B.png,0.7484,0.4674,0.0478,51.0256
image_2010_Nucleus.ome.tiff,image_2010_Nucleus.ome_fake_B.png,0.6944,0.4115,0.0651,102.0986
image_7_Nucleus.ome.tiff,image_7_Nucleus.ome_fake_B.png,0.2699,0.2192,0.0750,193.0921
image_1874_Nucleus.ome.tiff,image_1874_Nucleus.ome_fake_B.png,0.6516,0.4559,0.0575,103.7738
image_560_Nucleus.ome.tiff,image_560_Nucleus.ome_fake_B.png,0.6805,0.3883,0.0640,63.1793
image_84_Nucleus.ome.tiff,image_84_Nucleus.ome_fake_B.png,0.6065,0.6148,0.0485,95.1491
image_571_Nucleus.ome.tiff,image_571_Nucleus.ome_fake_B.png,0.5994,0.1975,0.0803,74.1253
image_1460_Nucleus.ome.tiff,image_1460_Nucleus.ome_fake_B.png,0.7805,0.5458,0.0499,47.8453
image_1701_Nucleus.ome.tiff,image_1701_Nucleus.ome_fake_B.png,0.6067,0.2244,0.1003,80.3499
image_365_Nucleus.ome.tiff,image_365_Nucleus.ome_fake_B.png,0.3617,0.3789,0.0861,165.5268
image_1158_Nucleus.ome.tiff,image_1158_Nucleus.ome_fake_B.png,0.5828,-0.0270,0.0987,87.2904
image_2276_Nucleus.ome.tiff,image_2276_Nucleus.ome_fake_B.png,0.6161,0.1092,0.0857,138.8218
image_1912_Nucleus.ome.tiff,image_1912_Nucleus.ome_fake_B.png,0.5753,-0.0000,0.0941,146.0145
image_931_Nucleus.ome.tiff,image_931_Nucleus.ome_fake_B.png,0.7149,0.4684,0.0423,44.6650
image_2196_Nucleus.ome.tiff,image_2196_Nucleus.ome_fake_B.png,0.7475,0.4066,0.0512,103.1184
image_1780_Nucleus.ome.tiff,image_1780_Nucleus.ome_fake_B.png,0.6790,0.3730,0.0622,107.2404
image_1894_Nucleus.ome.tiff,image_1894_Nucleus.ome_fake_B.png,0.6810,0.4430,0.0567,96.5371
image_1399_Nucleus.ome.tiff,image_1399_Nucleus.ome_fake_B.png,0.0376,0.0680,0.2511,145.4724
image_1621_Nucleus.ome.tiff,image_1621_Nucleus.ome_fake_B.png,0.1641,0.1877,0.6330,329.3645
image_1715_Nucleus.ome.tiff,image_1715_Nucleus.ome_fake_B.png,0.7124,0.2876,0.0618,118.1809
image_2122_Nucleus.ome.tiff,image_2122_Nucleus.ome_fake_B.png,0.5474,0.2635,0.0954,140.3920
image_1514_Nucleus.ome.tiff,image_1514_Nucleus.ome_fake_B.png,0.7298,0.2437,0.0493,55.4745
image_441_Nucleus.ome.tiff,image_441_Nucleus.ome_fake_B.png,0.8120,0.3462,0.0343,43.7792
image_1357_Nucleus.ome.tiff,image_1357_Nucleus.ome_fake_B.png,0.0310,0.0127,0.3342,190.8492
image_500_Nucleus.ome.tiff,image_500_Nucleus.ome_fake_B.png,0.1842,0.0570,0.5022,264.7907
image_593_Nucleus.ome.tiff,image_593_Nucleus.ome_fake_B.png,0.1414,0.1756,0.1408,81.7408
image_2136_Nucleus.ome.tiff,image_2136_Nucleus.ome_fake_B.png,0.6788,0.3305,0.0582,104.5973
image_1419_Nucleus.ome.tiff,image_1419_Nucleus.ome_fake_B.png,0.6491,0.6471,0.0483,49.2825
image_1176_Nucleus.ome.tiff,image_1176_Nucleus.ome_fake_B.png,0.7018,0.5126,0.0574,57.0249
image_306_Nucleus.ome.tiff,image_306_Nucleus.ome_fake_B.png,0.2608,0.0260,0.2544,355.1528
image_1637_Nucleus.ome.tiff,image_1637_Nucleus.ome_fake_B.png,0.5619,0.0149,0.0676,63.6040
image_2520_Nucleus.ome.tiff,image_2520_Nucleus.ome_fake_B.png,0.7725,0.3521,0.0233,150.1146
image_1440_Nucleus.ome.tiff,image_1440_Nucleus.ome_fake_B.png,0.6338,0.3827,0.0831,78.4955
image_415_Nucleus.ome.tiff,image_415_Nucleus.ome_fake_B.png,0.6060,0.2528,0.1080,89.3294
image_708_Nucleus.ome.tiff,image_708_Nucleus.ome_fake_B.png,0.2427,0.0931,0.4108,219.9992
image_804_Nucleus.ome.tiff,image_804_Nucleus.ome_fake_B.png,0.6800,0.5497,0.0500,50.2915
image_1689_Nucleus.ome.tiff,image_1689_Nucleus.ome_fake_B.png,0.6785,0.5424,0.0746,61.4625
image_2303_Nucleus.ome.tiff,image_2303_Nucleus.ome_fake_B.png,0.7775,0.7378,0.0300,158.9089
image_974_Nucleus.ome.tiff,image_974_Nucleus.ome_fake_B.png,0.7184,0.4773,0.0638,50.4391
image_1980_Nucleus.ome.tiff,image_1980_Nucleus.ome_fake_B.png,0.6678,0.7078,0.0592,75.5175
image_1669_Nucleus.ome.tiff,image_1669_Nucleus.ome_fake_B.png,0.2045,0.1300,0.5358,281.2862
image_2167_Nucleus.ome.tiff,image_2167_Nucleus.ome_fake_B.png,0.6321,0.2349,0.0722,124.6570
image_109_Nucleus.ome.tiff,image_109_Nucleus.ome_fake_B.png,0.7349,0.1133,0.0538,158.4776
image_2281_Nucleus.ome.tiff,image_2281_Nucleus.ome_fake_B.png,0.6138,0.2597,0.0744,119.7947
image_1764_Nucleus.ome.tiff,image_1764_Nucleus.ome_fake_B.png,0.7177,0.4598,0.0513,94.8555
image_1730_Nucleus.ome.tiff,image_1730_Nucleus.ome_fake_B.png,0.6608,0.4260,0.0624,111.5542
image_541_Nucleus.ome.tiff,image_541_Nucleus.ome_fake_B.png,0.6433,0.2604,0.0877,66.8864
image_836_Nucleus.ome.tiff,image_836_Nucleus.ome_fake_B.png,0.6590,0.3779,0.0682,64.4180
image_30_Nucleus.ome.tiff,image_30_Nucleus.ome_fake_B.png,0.7525,0.0814,0.0493,212.6881
image_1647_Nucleus.ome.tiff,image_1647_Nucleus.ome_fake_B.png,0.2053,0.0189,0.3807,213.4368
image_980_Nucleus.ome.tiff,image_980_Nucleus.ome_fake_B.png,0.4841,0.4147,0.1839,109.7717
image_62_Nucleus.ome.tiff,image_62_Nucleus.ome_fake_B.png,0.7185,0.6338,0.0363,73.0056
image_2083_Nucleus.ome.tiff,image_2083_Nucleus.ome_fake_B.png,0.5742,0.4681,0.0841,120.4538
image_1414_Nucleus.ome.tiff,image_1414_Nucleus.ome_fake_B.png,0.6589,0.3521,0.0702,70.0905
image_468_Nucleus.ome.tiff,image_468_Nucleus.ome_fake_B.png,0.6689,0.3276,0.0868,71.7837
image_1511_Nucleus.ome.tiff,image_1511_Nucleus.ome_fake_B.png,0.7294,0.5267,0.0435,44.8464
