ImageA,ImageB,SSIM,PCC,MAE,ECD
image_1543_Mitochondria.ome.tiff,image_1543_Mitochondria.ome_fake_B.png,0.6667,0.3893,0.0491,50.7541
image_1572_Mitochondria.ome.tiff,image_1572_Mitochondria.ome_fake_B.png,0.6507,0.1667,0.0478,45.8222
image_962_Mitochondria.ome.tiff,image_962_Mitochondria.ome_fake_B.png,0.5431,0.2848,0.0433,43.8965
image_1415_Mitochondria.ome.tiff,image_1415_Mitochondria.ome_fake_B.png,0.4779,0.1745,0.0811,63.2723
image_533_Mitochondria.ome.tiff,image_533_Mitochondria.ome_fake_B.png,0.6322,0.4169,0.0536,46.8538
image_788_Mitochondria.ome.tiff,image_788_Mitochondria.ome_fake_B.png,0.6383,0.3925,0.0431,37.6309
image_2302_Mitochondria.ome.tiff,image_2302_Mitochondria.ome_fake_B.png,0.7037,0.5761,0.0535,198.9594
image_719_Mitochondria.ome.tiff,image_719_Mitochondria.ome_fake_B.png,0.4419,0.2272,0.0784,62.7672
image_1175_Mitochondria.ome.tiff,image_1175_Mitochondria.ome_fake_B.png,0.6982,0.0940,0.0463,45.2075
image_1330_Mitochondria.ome.tiff,image_1330_Mitochondria.ome_fake_B.png,0.4907,-0.1282,0.0957,67.4238
image_886_Mitochondria.ome.tiff,image_886_Mitochondria.ome_fake_B.png,0.6168,0.2720,0.0549,51.1497
image_603_Mitochondria.ome.tiff,image_603_Mitochondria.ome_fake_B.png,0.7693,0.4919,0.0304,38.6556
image_943_Mitochondria.ome.tiff,image_943_Mitochondria.ome_fake_B.png,0.5793,0.3282,0.0710,60.8719
image_2478_Mitochondria.ome.tiff,image_2478_Mitochondria.ome_fake_B.png,0.6706,0.5075,0.0468,173.8925
image_1684_Mitochondria.ome.tiff,image_1684_Mitochondria.ome_fake_B.png,0.6019,0.2801,0.0621,55.8001
image_841_Mitochondria.ome.tiff,image_841_Mitochondria.ome_fake_B.png,0.6170,0.1027,0.0572,58.2993
image_894_Mitochondria.ome.tiff,image_894_Mitochondria.ome_fake_B.png,0.5800,0.2315,0.0686,55.8702
image_132_Mitochondria.ome.tiff,image_132_Mitochondria.ome_fake_B.png,0.6997,0.4650,0.0472,193.6328
image_707_Mitochondria.ome.tiff,image_707_Mitochondria.ome_fake_B.png,0.6378,0.4484,0.0563,51.6685
image_48_Mitochondria.ome.tiff,image_48_Mitochondria.ome_fake_B.png,0.2781,0.6168,0.0641,108.2298
image_1202_Mitochondria.ome.tiff,image_1202_Mitochondria.ome_fake_B.png,0.6912,0.3885,0.0483,47.2114
image_1143_Mitochondria.ome.tiff,image_1143_Mitochondria.ome_fake_B.png,0.6936,0.5357,0.0457,42.8905
image_2331_Mitochondria.ome.tiff,image_2331_Mitochondria.ome_fake_B.png,0.5663,0.1368,0.0661,224.1677
image_2473_Mitochondria.ome.tiff,image_2473_Mitochondria.ome_fake_B.png,0.7531,0.6185,0.0379,182.7228
image_1455_Mitochondria.ome.tiff,image_1455_Mitochondria.ome_fake_B.png,0.5524,0.2257,0.0612,53.0057
image_1508_Mitochondria.ome.tiff,image_1508_Mitochondria.ome_fake_B.png,0.6385,0.3434,0.0574,53.3425
image_135_Mitochondria.ome.tiff,image_135_Mitochondria.ome_fake_B.png,0.6685,0.3881,0.0546,214.7528
image_976_Mitochondria.ome.tiff,image_976_Mitochondria.ome_fake_B.png,0.5598,0.2283,0.0817,69.5370
image_1014_Mitochondria.ome.tiff,image_1014_Mitochondria.ome_fake_B.png,0.7138,0.4769,0.0434,43.9195
image_1369_Mitochondria.ome.tiff,image_1369_Mitochondria.ome_fake_B.png,0.5844,0.2024,0.0561,53.0042
image_771_Mitochondria.ome.tiff,image_771_Mitochondria.ome_fake_B.png,0.6036,0.1838,0.0677,61.3661
image_1683_Mitochondria.ome.tiff,image_1683_Mitochondria.ome_fake_B.png,0.6789,0.2097,0.0543,52.9308
image_465_Mitochondria.ome.tiff,image_465_Mitochondria.ome_fake_B.png,0.7152,0.4737,0.0467,46.8035
image_1321_Mitochondria.ome.tiff,image_1321_Mitochondria.ome_fake_B.png,0.7280,0.3812,0.0369,42.4756
image_1234_Mitochondria.ome.tiff,image_1234_Mitochondria.ome_fake_B.png,0.7051,0.2842,0.0401,44.9103
image_1228_Mitochondria.ome.tiff,image_1228_Mitochondria.ome_fake_B.png,0.6212,0.2004,0.0609,59.6813
image_1223_Mitochondria.ome.tiff,image_1223_Mitochondria.ome_fake_B.png,0.7551,0.3246,0.0328,39.9073
image_1600_Mitochondria.ome.tiff,image_1600_Mitochondria.ome_fake_B.png,0.6460,0.4997,0.0427,38.7371
image_2401_Mitochondria.ome.tiff,image_2401_Mitochondria.ome_fake_B.png,0.7358,0.4054,0.0301,154.5518
image_1118_Mitochondria.ome.tiff,image_1118_Mitochondria.ome_fake_B.png,0.6224,0.2060,0.0503,48.9677
image_168_Mitochondria.ome.tiff,image_168_Mitochondria.ome_fake_B.png,0.6636,0.5058,0.0374,159.4422
image_439_Mitochondria.ome.tiff,image_439_Mitochondria.ome_fake_B.png,0.4960,0.2873,0.0749,62.4001
image_2479_Mitochondria.ome.tiff,image_2479_Mitochondria.ome_fake_B.png,0.7050,0.3452,0.0479,192.7830
image_870_Mitochondria.ome.tiff,image_870_Mitochondria.ome_fake_B.png,0.7848,0.3750,0.0359,38.1481
image_1207_Mitochondria.ome.tiff,image_1207_Mitochondria.ome_fake_B.png,0.7435,0.4063,0.0344,39.4864
image_1556_Mitochondria.ome.tiff,image_1556_Mitochondria.ome_fake_B.png,0.6410,0.4646,0.0521,47.8815
image_825_Mitochondria.ome.tiff,image_825_Mitochondria.ome_fake_B.png,0.7255,0.3722,0.0480,49.4418
image_378_Mitochondria.ome.tiff,image_378_Mitochondria.ome_fake_B.png,0.7463,0.5374,0.0401,93.3273
image_38_Mitochondria.ome.tiff,image_38_Mitochondria.ome_fake_B.png,0.5042,0.0010,0.0716,251.9257
image_79_Mitochondria.ome.tiff,image_79_Mitochondria.ome_fake_B.png,0.5376,0.4639,0.0526,104.4656
image_1695_Mitochondria.ome.tiff,image_1695_Mitochondria.ome_fake_B.png,0.0872,0.2756,0.5107,267.7949
image_607_Mitochondria.ome.tiff,image_607_Mitochondria.ome_fake_B.png,0.7155,0.4824,0.0497,50.0788
image_377_Mitochondria.ome.tiff,image_377_Mitochondria.ome_fake_B.png,0.7825,0.5751,0.0281,70.8539
image_1133_Mitochondria.ome.tiff,image_1133_Mitochondria.ome_fake_B.png,0.5789,0.4669,0.0996,80.7665
image_28_Mitochondria.ome.tiff,image_28_Mitochondria.ome_fake_B.png,0.4831,0.1619,0.0653,217.2986
image_1428_Mitochondria.ome.tiff,image_1428_Mitochondria.ome_fake_B.png,0.6514,0.2773,0.0620,56.1544
image_770_Mitochondria.ome.tiff,image_770_Mitochondria.ome_fake_B.png,0.5052,0.1806,0.0722,58.7345
image_1242_Mitochondria.ome.tiff,image_1242_Mitochondria.ome_fake_B.png,0.7419,0.5746,0.0399,46.7190
