ImageA,ImageB,SSIM,PCC,MAE,ECD
image_552_Mitochondria.ome.tiff,image_552_Mitochondria.ome_fake_B.png,0.6372,0.3476,0.0588,55.9328
image_557_Mitochondria.ome.tiff,image_557_Mitochondria.ome_fake_B.png,0.6732,0.3799,0.0466,47.4161
image_1534_Mitochondria.ome.tiff,image_1534_Mitochondria.ome_fake_B.png,0.7466,0.5648,0.0356,38.0882
image_662_Mitochondria.ome.tiff,image_662_Mitochondria.ome_fake_B.png,0.7409,0.3324,0.0476,51.4820
image_1558_Mitochondria.ome.tiff,image_1558_Mitochondria.ome_fake_B.png,0.2463,0.1403,0.0824,50.4079
image_1592_Mitochondria.ome.tiff,image_1592_Mitochondria.ome_fake_B.png,0.5801,0.2586,0.0630,56.2651
image_787_Mitochondria.ome.tiff,image_787_Mitochondria.ome_fake_B.png,0.5042,0.4976,0.0527,45.7881
image_1532_Mitochondria.ome.tiff,image_1532_Mitochondria.ome_fake_B.png,0.6874,0.3720,0.0487,48.4429
image_1580_Mitochondria.ome.tiff,image_1580_Mitochondria.ome_fake_B.png,0.7166,0.5075,0.0421,42.6818
image_159_Mitochondria.ome.tiff,image_159_Mitochondria.ome_fake_B.png,0.6749,0.4987,0.0503,192.1458
image_550_Mitochondria.ome.tiff,image_550_Mitochondria.ome_fake_B.png,0.7467,0.1648,0.0442,49.1021
image_1468_Mitochondria.ome.tiff,image_1468_Mitochondria.ome_fake_B.png,0.6886,0.5057,0.0487,46.5610
image_2381_Mitochondria.ome.tiff,image_2381_Mitochondria.ome_fake_B.png,0.6381,0.3868,0.0577,223.4150
image_1042_Mitochondria.ome.tiff,image_1042_Mitochondria.ome_fake_B.png,0.6301,0.3083,0.0521,52.0787
image_306_Mitochondria.ome.tiff,image_306_Mitochondria.ome_fake_B.png,0.5030,-0.0074,0.1036,167.6007
image_975_Mitochondria.ome.tiff,image_975_Mitochondria.ome_fake_B.png,0.6901,0.2845,0.0476,46.9100
image_2462_Mitochondria.ome.tiff,image_2462_Mitochondria.ome_fake_B.png,0.7963,0.6621,0.0296,165.9207
image_1617_Mitochondria.ome.tiff,image_1617_Mitochondria.ome_fake_B.png,0.5906,0.4028,0.0541,51.8350
image_1354_Mitochondria.ome.tiff,image_1354_Mitochondria.ome_fake_B.png,0.6490,0.3512,0.0588,55.7886
image_279_Mitochondria.ome.tiff,image_279_Mitochondria.ome_fake_B.png,0.7670,0.4685,0.0337,96.8699
image_1082_Mitochondria.ome.tiff,image_1082_Mitochondria.ome_fake_B.png,0.6658,0.3350,0.0537,50.1217
image_66_Mitochondria.ome.tiff,image_66_Mitochondria.ome_fake_B.png,0.5348,0.4882,0.0386,83.1844
image_989_Mitochondria.ome.tiff,image_989_Mitochondria.ome_fake_B.png,0.5876,0.1054,0.0836,69.8284
image_1403_Mitochondria.ome.tiff,image_1403_Mitochondria.ome_fake_B.png,0.5706,0.0083,0.0685,57.3525
image_1145_Mitochondria.ome.tiff,image_1145_Mitochondria.ome_fake_B.png,0.6706,0.4363,0.0395,41.3587
image_2486_Mitochondria.ome.tiff,image_2486_Mitochondria.ome_fake_B.png,0.2125,0.5755,0.1000,238.8141
image_295_Mitochondria.ome.tiff,image_295_Mitochondria.ome_fake_B.png,0.7513,0.3784,0.0482,114.3897
image_524_Mitochondria.ome.tiff,image_524_Mitochondria.ome_fake_B.png,0.6121,0.1871,0.0500,48.1679
image_777_Mitochondria.ome.tiff,image_777_Mitochondria.ome_fake_B.png,0.6205,0.2746,0.0556,49.6504
image_1680_Mitochondria.ome.tiff,image_1680_Mitochondria.ome_fake_B.png,0.7201,0.4648,0.0476,50.0051
image_731_Mitochondria.ome.tiff,image_731_Mitochondria.ome_fake_B.png,0.6552,0.2570,0.0608,56.3722
image_1363_Mitochondria.ome.tiff,image_1363_Mitochondria.ome_fake_B.png,0.6123,0.3015,0.0583,52.9278
image_694_Mitochondria.ome.tiff,image_694_Mitochondria.ome_fake_B.png,0.6451,0.3762,0.0568,51.2511
image_896_Mitochondria.ome.tiff,image_896_Mitochondria.ome_fake_B.png,0.6753,0.4103,0.0409,44.2195
image_1128_Mitochondria.ome.tiff,image_1128_Mitochondria.ome_fake_B.png,0.6032,0.0794,0.0525,49.9383
image_654_Mitochondria.ome.tiff,image_654_Mitochondria.ome_fake_B.png,0.5676,0.1751,0.0707,63.6501
image_2446_Mitochondria.ome.tiff,image_2446_Mitochondria.ome_fake_B.png,0.6501,0.4020,0.0482,201.9282
image_704_Mitochondria.ome.tiff,image_704_Mitochondria.ome_fake_B.png,0.5945,0.3474,0.0600,52.8287
image_467_Mitochondria.ome.tiff,image_467_Mitochondria.ome_fake_B.png,0.1294,0.2806,0.3845,203.9005
image_708_Mitochondria.ome.tiff,image_708_Mitochondria.ome_fake_B.png,0.7360,0.4815,0.0452,46.2024
image_492_Mitochondria.ome.tiff,image_492_Mitochondria.ome_fake_B.png,0.6804,0.4585,0.0428,47.3613
image_388_Mitochondria.ome.tiff,image_388_Mitochondria.ome_fake_B.png,0.8104,0.4630,0.0304,87.4124
image_1357_Mitochondria.ome.tiff,image_1357_Mitochondria.ome_fake_B.png,0.2181,0.2386,0.0959,60.8418
image_434_Mitochondria.ome.tiff,image_434_Mitochondria.ome_fake_B.png,0.6136,0.2794,0.0561,50.9633
image_2361_Mitochondria.ome.tiff,image_2361_Mitochondria.ome_fake_B.png,0.7020,0.3544,0.0372,176.2121
image_171_Mitochondria.ome.tiff,image_171_Mitochondria.ome_fake_B.png,0.7026,0.4411,0.0459,190.6573
image_1444_Mitochondria.ome.tiff,image_1444_Mitochondria.ome_fake_B.png,0.7670,0.5420,0.0340,43.4639
image_883_Mitochondria.ome.tiff,image_883_Mitochondria.ome_fake_B.png,0.5728,0.1172,0.0696,51.4718
image_1168_Mitochondria.ome.tiff,image_1168_Mitochondria.ome_fake_B.png,0.6608,0.3858,0.0553,52.0986
image_695_Mitochondria.ome.tiff,image_695_Mitochondria.ome_fake_B.png,0.6283,0.1476,0.0655,61.6473
image_2290_Mitochondria.ome.tiff,image_2290_Mitochondria.ome_fake_B.png,0.6619,0.7914,0.0201,110.1593
image_280_Mitochondria.ome.tiff,image_280_Mitochondria.ome_fake_B.png,0.7162,0.4718,0.0575,133.7776
image_59_Mitochondria.ome.tiff,image_59_Mitochondria.ome_fake_B.png,0.3722,0.2555,0.1472,497.2078
image_539_Mitochondria.ome.tiff,image_539_Mitochondria.ome_fake_B.png,0.6307,0.3246,0.0652,56.6957
image_2433_Mitochondria.ome.tiff,image_2433_Mitochondria.ome_fake_B.png,0.8178,0.7427,0.0245,127.9841
image_521_Mitochondria.ome.tiff,image_521_Mitochondria.ome_fake_B.png,0.5564,0.0449,0.0840,63.8979
image_840_Mitochondria.ome.tiff,image_840_Mitochondria.ome_fake_B.png,0.4899,0.2743,0.0707,57.4111
image_2432_Mitochondria.ome.tiff,image_2432_Mitochondria.ome_fake_B.png,0.6708,0.3208,0.0574,210.8023
